kingdom,scientificName,taxonID,vernacularName,references,language,license,rightsHolder,datasetID,datasetName,occurrenceStatus,nomenclaturalCode,order,phylum,genus,class,status,family
Fungi,Russula amoenolens,INBO_RL_FUN_1999_NONVAL_371,Scherpe kamrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula anatina,INBO_RL_FUN_1999_NONVAL_372,Gazonrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula anthracina,INBO_RL_FUN_1999_NONVAL_373,Antracietrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula aquosa,INBO_RL_FUN_1999_NONVAL_374,Waterige russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula atropurpurea,INBO_RL_FUN_1999_NONVAL_375,Zwartpurperen russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula aurata,INBO_RL_FUN_1999_NONVAL_376,Goudgele russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Russula azurea,INBO_RL_FUN_1999_NONVAL_377,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula badia,INBO_RL_FUN_1999_NONVAL_378,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula barlae,INBO_RL_FUN_1999_NONVAL_379,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Boletus luridus,INBO_RL_FUN_1999_NONVAL_38,Netstelige heksenboleet,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Boletales,Basidiomycota,Suillellus,Agaricomycetes,SYNONYM,Boletaceae
Fungi,Russula betularum,INBO_RL_FUN_1999_NONVAL_380,Roze berkenrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula brunneoalba,INBO_RL_FUN_1999_NONVAL_381,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula brunneoviolacea,INBO_RL_FUN_1999_NONVAL_382,Gewolkte russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula carpini,INBO_RL_FUN_1999_NONVAL_383,Haagbeukrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula cessans,INBO_RL_FUN_1999_NONVAL_384,Duinbosrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula chloroides,INBO_RL_FUN_1999_NONVAL_385,Smalplaatrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula cicatricata,INBO_RL_FUN_1999_NONVAL_386,Vissige okerrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula clariana,INBO_RL_FUN_1999_NONVAL_387,Tweegeurrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula claroflava,INBO_RL_FUN_1999_NONVAL_388,Gele berkerussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula coerulea,INBO_RL_FUN_1999_NONVAL_389,Papilrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Boletus parasiticus,INBO_RL_FUN_1999_NONVAL_39,Kostgangerboleet,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Boletales,Basidiomycota,Pseudoboletus,Agaricomycetes,SYNONYM,Boletaceae
Fungi,Russula cuprea,INBO_RL_FUN_1999_NONVAL_390,Donkere geelplaatrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula curtipes,INBO_RL_FUN_1999_NONVAL_391,Kortsteelrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula cutefracta,INBO_RL_FUN_1999_NONVAL_392,Craquelérussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Russula cyanoxantha,INBO_RL_FUN_1999_NONVAL_393,Regenboogrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula decipiens,INBO_RL_FUN_1999_NONVAL_394,Roze geelplaatrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula decolorans,INBO_RL_FUN_1999_NONVAL_395,Grauwstelige russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula delica,INBO_RL_FUN_1999_NONVAL_396,Witte russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula densifolia,INBO_RL_FUN_1999_NONVAL_397,Fijnplaatrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula drimeia,INBO_RL_FUN_1999_NONVAL_398,Duivelsbroodrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Russula elaeodes,INBO_RL_FUN_1999_NONVAL_399,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Amanita excelsa,INBO_RL_FUN_1999_NONVAL_4,Grauwe amaniet,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Agaricales,Basidiomycota,Amanita,Agaricomycetes,ACCEPTED,Amanitaceae
Fungi,Boletus pinophilus,INBO_RL_FUN_1999_NONVAL_40,Denneneekhoorntjesbrood,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Boletales,Basidiomycota,Boletus,Agaricomycetes,ACCEPTED,Boletaceae
Fungi,Russula emetica,INBO_RL_FUN_1999_NONVAL_400,Braakrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula emeticicolor,INBO_RL_FUN_1999_NONVAL_401,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula exalbicans,INBO_RL_FUN_1999_NONVAL_402,Verblekende russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula faginea,INBO_RL_FUN_1999_NONVAL_403,Vissige beukenrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula farinipes,INBO_RL_FUN_1999_NONVAL_404,Bleekgele russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula fellea,INBO_RL_FUN_1999_NONVAL_405,Beukenrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula flavoviridis,INBO_RL_FUN_1999_NONVAL_406,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Russula foetens,INBO_RL_FUN_1999_NONVAL_407,Stinkende russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula fragilis,INBO_RL_FUN_1999_NONVAL_408,Broze russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula galochroa,INBO_RL_FUN_1999_NONVAL_409,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Boletus porosporus,INBO_RL_FUN_1999_NONVAL_41,Sombere fluweelboleet,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Boletales,Basidiomycota,Xerocomellus,Agaricomycetes,SYNONYM,Boletaceae
Fungi,Russula gilvescens,INBO_RL_FUN_1999_NONVAL_410,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula gracillima,INBO_RL_FUN_1999_NONVAL_411,Sierlijke russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula graveolens,INBO_RL_FUN_1999_NONVAL_412,Vissige eikerussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula grisea s.s.,INBO_RL_FUN_1999_NONVAL_413,Duifrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula heterophylla,INBO_RL_FUN_1999_NONVAL_414,Vorkplaatrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula insignis,INBO_RL_FUN_1999_NONVAL_415,Verkleurende kamrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula ionochlora,INBO_RL_FUN_1999_NONVAL_416,Violetgroene russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula laeta,INBO_RL_FUN_1999_NONVAL_417,Okerroze russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula laurocerasi,INBO_RL_FUN_1999_NONVAL_418,Amandelrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Russula lepida,INBO_RL_FUN_1999_NONVAL_419,Potloodrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Boletus pruinatus,INBO_RL_FUN_1999_NONVAL_42,Purperbruine fluweelboleet,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Boletales,Basidiomycota,Xerocomellus,Agaricomycetes,SYNONYM,Boletaceae
Fungi,Russula lepidicolor,INBO_RL_FUN_1999_NONVAL_420,Valse potloodrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula lilacea,INBO_RL_FUN_1999_NONVAL_421,Lila russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula lutensis,INBO_RL_FUN_1999_NONVAL_422,Modderrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula luteotacta,INBO_RL_FUN_1999_NONVAL_423,Geelvlekkende russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula maculata,INBO_RL_FUN_1999_NONVAL_424,Gevlekte russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula mairei,INBO_RL_FUN_1999_NONVAL_425,Stevige braakrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Russula melitodes,INBO_RL_FUN_1999_NONVAL_426,Matte russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula melliolens,INBO_RL_FUN_1999_NONVAL_427,Honingrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula melzeri,INBO_RL_FUN_1999_NONVAL_428,Pluche russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula minutula,INBO_RL_FUN_1999_NONVAL_429,Dwergrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Boletus pulverulentus,INBO_RL_FUN_1999_NONVAL_43,Inktboleet,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Boletales,Basidiomycota,Cyanoboletus,Agaricomycetes,SYNONYM,Boletaceae
Fungi,Russula mustelina,INBO_RL_FUN_1999_NONVAL_430,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula nauseosa,INBO_RL_FUN_1999_NONVAL_431,Kleine sparrenrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula nigricans,INBO_RL_FUN_1999_NONVAL_432,Grofplaatrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,SYNONYM,Russulaceae
Fungi,Russula nitida,INBO_RL_FUN_1999_NONVAL_433,Kleine berkenrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula ochracea,INBO_RL_FUN_1999_NONVAL_434,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula ochroleuca,INBO_RL_FUN_1999_NONVAL_435,Geelwitte russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula odorata,INBO_RL_FUN_1999_NONVAL_436,Geurige russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula olivacea,INBO_RL_FUN_1999_NONVAL_437,Gerimpelde russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula olivaceoviolascens,INBO_RL_FUN_1999_NONVAL_438,Zwartrode russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula paludosa,INBO_RL_FUN_1999_NONVAL_439,Appelrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Boletus queletii,INBO_RL_FUN_1999_NONVAL_44,Gladstelige heksenboleet,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Boletales,Basidiomycota,Suillellus,Agaricomycetes,SYNONYM,Boletaceae
Fungi,Russula parazurea,INBO_RL_FUN_1999_NONVAL_440,Berijpte russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula pectinata,INBO_RL_FUN_1999_NONVAL_441,Bittere kamrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula pectinatoides,INBO_RL_FUN_1999_NONVAL_442,Onsmakelijke kamrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula pelargonia,INBO_RL_FUN_1999_NONVAL_443,Geraniumrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula persicina,INBO_RL_FUN_1999_NONVAL_444,Kruipwilgrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula pseudointegra,INBO_RL_FUN_1999_NONVAL_445,Kleibosrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula pseudoromellii,INBO_RL_FUN_1999_NONVAL_446,,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula puellaris,INBO_RL_FUN_1999_NONVAL_447,Vergelende russula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
Fungi,Russula puellula,INBO_RL_FUN_1999_NONVAL_448,Milde braakrussula,WalleynVerbeken_1999,en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,to_be_completed,"Validated Red Lists Flanders Flanders, Belgium",present,,Russulales,Basidiomycota,Russula,Agaricomycetes,ACCEPTED,Russulaceae
