"kingdom","scientificName","taxonID","vernacularName","references","language","license","rightsHolder","datasetID","datasetName","occurrenceStatus","usageKey","rank","order","matchType","phylum","genus","class","confidence","synonym","status","family"
"Fungi","Russula ionochlora","INBO_RL_FUN_1999_NONVAL_416","Violetgroene russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551315,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula laeta","INBO_RL_FUN_1999_NONVAL_417","Okerroze russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",8359423,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula laurocerasi","INBO_RL_FUN_1999_NONVAL_418","Amandelrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551410,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,TRUE,"SYNONYM","Russulaceae"
"Fungi","Russula lepida","INBO_RL_FUN_1999_NONVAL_419","Potloodrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551245,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,TRUE,"SYNONYM","Russulaceae"
"Fungi","Boletus pruinatus","INBO_RL_FUN_1999_NONVAL_42","Purperbruine fluweelboleet","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5954897,"SPECIES","Boletales","EXACT","Basidiomycota","Xerocomellus","Agaricomycetes",98,TRUE,"SYNONYM","Boletaceae"
"Fungi","Russula lepidicolor","INBO_RL_FUN_1999_NONVAL_420","Valse potloodrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551216,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula lilacea","INBO_RL_FUN_1999_NONVAL_421","Lila russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551379,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula lutensis","INBO_RL_FUN_1999_NONVAL_422","Modderrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",3359035,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula luteotacta","INBO_RL_FUN_1999_NONVAL_423","Geelvlekkende russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551304,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula maculata","INBO_RL_FUN_1999_NONVAL_424","Gevlekte russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551519,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula mairei","INBO_RL_FUN_1999_NONVAL_425","Stevige braakrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551210,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,TRUE,"SYNONYM","Russulaceae"
"Fungi","Russula melitodes","INBO_RL_FUN_1999_NONVAL_426","Matte russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551525,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula melliolens","INBO_RL_FUN_1999_NONVAL_427","Honingrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551521,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula melzeri","INBO_RL_FUN_1999_NONVAL_428","Pluche russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551175,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula minutula","INBO_RL_FUN_1999_NONVAL_429","Dwergrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551176,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Boletus pulverulentus","INBO_RL_FUN_1999_NONVAL_43","Inktboleet","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5954975,"SPECIES","Boletales","EXACT","Basidiomycota","Cyanoboletus","Agaricomycetes",98,TRUE,"SYNONYM","Boletaceae"
"Fungi","Russula mustelina","INBO_RL_FUN_1999_NONVAL_430",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551312,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula nauseosa","INBO_RL_FUN_1999_NONVAL_431","Kleine sparrenrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551603,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula nigricans","INBO_RL_FUN_1999_NONVAL_432","Grofplaatrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",7958113,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,TRUE,"SYNONYM","Russulaceae"
"Fungi","Russula nitida","INBO_RL_FUN_1999_NONVAL_433","Kleine berkenrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",9089269,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula ochracea","INBO_RL_FUN_1999_NONVAL_434",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551226,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",97,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula ochroleuca","INBO_RL_FUN_1999_NONVAL_435","Geelwitte russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551419,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula odorata","INBO_RL_FUN_1999_NONVAL_436","Geurige russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551170,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula olivacea","INBO_RL_FUN_1999_NONVAL_437","Gerimpelde russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",9561742,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula olivaceoviolascens","INBO_RL_FUN_1999_NONVAL_438","Zwartrode russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",3359110,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",97,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula paludosa","INBO_RL_FUN_1999_NONVAL_439","Appelrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551201,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Boletus queletii","INBO_RL_FUN_1999_NONVAL_44","Gladstelige heksenboleet","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5954937,"SPECIES","Boletales","EXACT","Basidiomycota","Suillellus","Agaricomycetes",98,TRUE,"SYNONYM","Boletaceae"
"Fungi","Russula parazurea","INBO_RL_FUN_1999_NONVAL_440","Berijpte russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551458,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula pectinata","INBO_RL_FUN_1999_NONVAL_441","Bittere kamrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551285,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula pectinatoides","INBO_RL_FUN_1999_NONVAL_442","Onsmakelijke kamrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551457,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula pelargonia","INBO_RL_FUN_1999_NONVAL_443","Geraniumrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551511,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula persicina","INBO_RL_FUN_1999_NONVAL_444","Kruipwilgrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551354,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula pseudointegra","INBO_RL_FUN_1999_NONVAL_445","Kleibosrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551551,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula pseudoromellii","INBO_RL_FUN_1999_NONVAL_446",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",7921223,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula puellaris","INBO_RL_FUN_1999_NONVAL_447","Vergelende russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551562,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula puellula","INBO_RL_FUN_1999_NONVAL_448","Milde braakrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551215,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula pumila","INBO_RL_FUN_1999_NONVAL_449","Elzenrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551455,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,TRUE,"SYNONYM","Russulaceae"
"Fungi","Boletus radicans","INBO_RL_FUN_1999_NONVAL_45","Wortelende boleet","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5954875,"SPECIES","Boletales","EXACT","Basidiomycota","Caloboletus","Agaricomycetes",97,TRUE,"SYNONYM","Boletaceae"
"Fungi","Russula purpurata","INBO_RL_FUN_1999_NONVAL_450","Vissige purperhoedrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551375,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",97,TRUE,"SYNONYM","Russulaceae"
"Fungi","Russula queletii","INBO_RL_FUN_1999_NONVAL_451","Purperrode russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551558,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula raoultii","INBO_RL_FUN_1999_NONVAL_452","Citroengele russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551464,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula rhodella","INBO_RL_FUN_1999_NONVAL_453","Steenrode russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551596,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula rhodopus","INBO_RL_FUN_1999_NONVAL_454","Roodsteelrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",7239976,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula risigallina s.l.","INBO_RL_FUN_1999_NONVAL_455","Abrikozenrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551392,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula romellii","INBO_RL_FUN_1999_NONVAL_456",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551577,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula roseicolor","INBO_RL_FUN_1999_NONVAL_457",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551321,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula rubra","INBO_RL_FUN_1999_NONVAL_458",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",8650805,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula sanguinaria","INBO_RL_FUN_1999_NONVAL_459","Bloedrode russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551203,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Boletus reticulatus","INBO_RL_FUN_1999_NONVAL_46","Vroeg eekhoorntjesbrood","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5954691,"SPECIES","Boletales","EXACT","Basidiomycota","Boletus","Agaricomycetes",97,FALSE,"ACCEPTED","Boletaceae"
"Fungi","Russula silvestris","INBO_RL_FUN_1999_NONVAL_460",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551252,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula solaris","INBO_RL_FUN_1999_NONVAL_461","Zonnerussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551329,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula sororia s.s.","INBO_RL_FUN_1999_NONVAL_462","Forse kamrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",7531434,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",97,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula sphagnophila","INBO_RL_FUN_1999_NONVAL_463","Veenmosrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551271,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula stenotricha","INBO_RL_FUN_1999_NONVAL_464",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551186,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula subcristulata","INBO_RL_FUN_1999_NONVAL_465","Stompcellige geelplaatrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",3360598,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula subfoetens","INBO_RL_FUN_1999_NONVAL_466","Vergelende stinkrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",8391773,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula sublevispora","INBO_RL_FUN_1999_NONVAL_467",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",3359741,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",97,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula subrubens","INBO_RL_FUN_1999_NONVAL_468","Wilgenrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551589,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula subterfurcata","INBO_RL_FUN_1999_NONVAL_469","Valse vorkplaatrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551313,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Boletus rubellus","INBO_RL_FUN_1999_NONVAL_47","Rode boleet","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5954952,"SPECIES","Boletales","EXACT","Basidiomycota","Hortiboletus","Agaricomycetes",98,TRUE,"SYNONYM","Boletaceae"
"Fungi","Russula turci","INBO_RL_FUN_1999_NONVAL_470","Jodoformrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551485,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula urens s.s.","INBO_RL_FUN_1999_NONVAL_471","Groene peperrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",7982661,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",97,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula velenovskyi","INBO_RL_FUN_1999_NONVAL_472","Schotelrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551348,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula velutipes","INBO_RL_FUN_1999_NONVAL_473","Roze russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551341,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",97,TRUE,"SYNONYM","Russulaceae"
"Fungi","Russula versatilis","INBO_RL_FUN_1999_NONVAL_474",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551284,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula versicolor","INBO_RL_FUN_1999_NONVAL_475","Bonte berkenrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",8328359,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula vesca","INBO_RL_FUN_1999_NONVAL_476","Smakelijke russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551415,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula veternosa","INBO_RL_FUN_1999_NONVAL_477","Tweekleurige russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551553,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula vinosopurpurea","INBO_RL_FUN_1999_NONVAL_478","Wijnpurperen russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551440,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula violacea","INBO_RL_FUN_1999_NONVAL_479","Violette russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551442,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Boletus satanas","INBO_RL_FUN_1999_NONVAL_48","Satansboleet","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",5954954,"SPECIES","Boletales","EXACT","Basidiomycota","Rubroboletus","Agaricomycetes",97,TRUE,"SYNONYM","Boletaceae"
"Fungi","Russula violeipes","INBO_RL_FUN_1999_NONVAL_480","Paarsstelige pastelrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551231,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula virescens","INBO_RL_FUN_1999_NONVAL_481","Ruwe russula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551423,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula viroviolacea","INBO_RL_FUN_1999_NONVAL_482",,"WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",3359807,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
"Fungi","Russula xerampelina s.s.","INBO_RL_FUN_1999_NONVAL_483","Roodvoetrussula","WalleynVerbeken_1999","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","present",2551356,"SPECIES","Russulales","EXACT","Basidiomycota","Russula","Agaricomycetes",98,FALSE,"ACCEPTED","Russulaceae"
