"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"IUCNCriteria";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine";"YearPublished";"Reference"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"montanus";"Parus montanus";"Parus montanus";"INBO_RL_BIR_2004_VAL_145";"Matkop";"Kwetsbaar";"VU";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Paridae";"Parus";"palustris";"Parus palustris";"Parus palustris";"INBO_RL_BIR_2004_VAL_146";"Glanskop";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Passeridae";"Passer";"domesticus";"Passer domesticus";"Passer domesticus";"INBO_RL_BIR_2004_VAL_147";"Huismus";"Achteruitgaand";"NT";"LC";"Regional";"";"Terrestrial";"Urban";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Passeridae";"Passer";"montanus";"Passer montanus";"Passer montanus";"INBO_RL_BIR_2004_VAL_148";"Ringmus";"Achteruitgaand";"NT";"LC";"Regional";"";"Terrestrial";"Agriculture";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Perdix";"perdix";"Perdix perdix";"Perdix perdix";"INBO_RL_BIR_2004_VAL_149";"Patrijs";"Kwetsbaar";"VU";"LC";"Regional";"";"Terrestrial";"Agriculture";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"clypeata";"Anas clypeata";"Anas clypeata";"INBO_RL_BIR_2004_VAL_15";"Slobeend";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Pernis";"apivorus";"Pernis apivorus";"Pernis apivorus";"INBO_RL_BIR_2004_VAL_150";"Wespendief";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Phalacrocoracidae";"Phalacrocorax";"carbo";"Phalacrocorax carbo";"Phalacrocorax carbo";"INBO_RL_BIR_2004_VAL_151";"Aalscholver";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Phasianus";"colchicus";"Phasianus colchicus";"Phasianus colchicus";"INBO_RL_BIR_2004_VAL_152";"Fazant";"Niet-inheemse broedvogel";"NA";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Philomachus";"pugnax";"Philomachus pugnax";"Philomachus pugnax";"INBO_RL_BIR_2004_VAL_153";"Kemphaan";"Uitgestorven";"RE";"LC";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Phoenicurus";"ochruros";"Phoenicurus ochruros";"Phoenicurus ochruros";"INBO_RL_BIR_2004_VAL_154";"Zwarte roodstaart";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Urban";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Phoenicurus";"phoenicurus";"Phoenicurus phoenicurus";"Phoenicurus phoenicurus";"INBO_RL_BIR_2004_VAL_155";"Gekraagde roodstaart";"Kwetsbaar";"VU";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Phylloscopus";"collybita";"Phylloscopus collybita";"Phylloscopus collybita";"INBO_RL_BIR_2004_VAL_156";"Tjiftjaf";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Phylloscopus";"sibilatrix";"Phylloscopus sibilatrix";"Phylloscopus sibilatrix";"INBO_RL_BIR_2004_VAL_157";"Fluiter";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Phylloscopus";"trochilus";"Phylloscopus trochilus";"Phylloscopus trochilus";"INBO_RL_BIR_2004_VAL_158";"Fitis";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Pica";"pica";"Pica pica";"Pica pica";"INBO_RL_BIR_2004_VAL_159";"Ekster";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"NonCuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"crecca";"Anas crecca";"Anas crecca";"INBO_RL_BIR_2004_VAL_16";"Wintertaling";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Piciformes";"Picidae";"Picus";"viridis";"Picus viridis";"Picus viridis";"INBO_RL_BIR_2004_VAL_160";"Groene specht";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Threskiornithidae";"Platalea";"leucorodia";"Platalea leucorodia";"Platalea leucorodia";"INBO_RL_BIR_2004_VAL_161";"Lepelaar";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Pluvialis";"apricaria";"Pluvialis apricaria";"Pluvialis apricaria";"INBO_RL_BIR_2004_VAL_162";"Goudplevier";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Podiceps";"cristatus";"Podiceps cristatus";"Podiceps cristatus";"INBO_RL_BIR_2004_VAL_163";"Fuut";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Podiceps";"grisegena";"Podiceps grisegena";"Podiceps grisegena";"INBO_RL_BIR_2004_VAL_164";"Roodhalsfuut";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Podiceps";"nigricollis";"Podiceps nigricollis";"Podiceps nigricollis";"INBO_RL_BIR_2004_VAL_165";"Geoorde fuut";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Porzana";"parva";"Porzana parva";"Porzana parva";"INBO_RL_BIR_2004_VAL_166";"Klein waterhoen";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Porzana";"porzana";"Porzana porzana";"Porzana porzana";"INBO_RL_BIR_2004_VAL_167";"Porseleinhoen";"Bedreigd";"EN";"LC";"Regional";"";"Terrestrial";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Porzana";"pusilla";"Porzana pusilla";"Porzana pusilla";"INBO_RL_BIR_2004_VAL_168";"Kleinst waterhoen";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Prunella";"modularis";"Prunella modularis";"Prunella modularis";"INBO_RL_BIR_2004_VAL_169";"Heggenmus";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"penelope";"Anas penelope";"Anas penelope";"INBO_RL_BIR_2004_VAL_17";"Smient";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Psittacula";"krameri";"Psittacula krameri";"Psittacula krameri";"INBO_RL_BIR_2004_VAL_170";"Halsbandparkiet";"Niet-inheemse broedvogel";"NA";"NE";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Pyrrhula";"pyrrhula";"Pyrrhula pyrrhula";"Pyrrhula pyrrhula";"INBO_RL_BIR_2004_VAL_171";"Goudvink";"Bedreigd";"EN";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Rallus";"aquaticus";"Rallus aquaticus";"Rallus aquaticus";"INBO_RL_BIR_2004_VAL_172";"Waterral";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Recurvirostridae";"Recurvirostra";"avosetta";"Recurvirostra avosetta";"Recurvirostra avosetta";"INBO_RL_BIR_2004_VAL_173";"Kluut";"Kwetsbaar";"VU";"LC";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Reguliidae";"Regulus";"ignicapilla";"Regulus ignicapilla";"Regulus ignicapilla";"INBO_RL_BIR_2004_VAL_174";"Vuurgoudhaan";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Reguliidae";"Regulus";"regulus";"Regulus regulus";"Regulus regulus";"INBO_RL_BIR_2004_VAL_175";"Goudhaan";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Remizidae";"Remiz";"pendulinus";"Remiz pendulinus";"Remiz pendulinus";"INBO_RL_BIR_2004_VAL_176";"Buidelmees";"Zeldzaam";"NT";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Riparia";"riparia";"Riparia riparia";"Riparia riparia";"INBO_RL_BIR_2004_VAL_177";"Oeverzwaluw";"Achteruitgaand";"NT";"LC";"Regional";"";"SemiAquatic";"RunningWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Saxicola";"rubetra";"Saxicola rubetra";"Saxicola rubetra";"INBO_RL_BIR_2004_VAL_178";"Paapje";"Met uitsterven bedreigd";"CR";"LC";"Regional";"";"Terrestrial";"Grasslands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Saxicola";"torquatus";"Saxicola torquata";"Saxicola torquatus";"INBO_RL_BIR_2004_VAL_179";"Roodborsttapuit";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Heathlands";"";"Cuddly";"Shortlived";"Mobile";"Oligotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"platyrhynchos";"Anas platyrhynchos";"Anas platyrhynchos";"INBO_RL_BIR_2004_VAL_18";"Wilde Eend";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Scolopax";"rusticola";"Scolopax rusticola";"Scolopax rusticola";"INBO_RL_BIR_2004_VAL_180";"Houtsnip";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Serinus";"serinus";"Serinus serinus";"Serinus serinus";"INBO_RL_BIR_2004_VAL_181";"Europese kanarie";"Onvoldoende gekend";"DD";"LC";"Regional";"";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sittidae";"Sitta";"europaea";"Sitta europaea";"Sitta europaea";"INBO_RL_BIR_2004_VAL_182";"Boomklever";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"albifrons";"Sterna albifrons";"Sterna albifrons";"INBO_RL_BIR_2004_VAL_183";"Dwergstern";"Met uitsterven bedreigd";"CR";"LC";"Regional";"";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"dougallii";"Sterna dougallii";"Sterna dougallii";"INBO_RL_BIR_2004_VAL_184";"Dougalls stern";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"hirundo";"Sterna hirundo";"Sterna hirundo";"INBO_RL_BIR_2004_VAL_185";"Visdief";"Kwetsbaar";"VU";"LC";"Regional";"";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"paradisaea";"Sterna paradisaea";"Sterna paradisaea";"INBO_RL_BIR_2004_VAL_186";"Noordse stern";"Zeldzaam";"NT";"LC";"Regional";"";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"sandvicensis";"Sterna sandvicensis";"Sterna sandvicensis";"INBO_RL_BIR_2004_VAL_187";"Grote stern";"Met uitsterven bedreigd";"CR";"LC";"Regional";"";"Terrestrial";"Dunes";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Streptopelia";"decaocto";"Streptopelia decaocto";"Streptopelia decaocto";"INBO_RL_BIR_2004_VAL_188";"Turkse tortel";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Streptopelia";"turtur";"Streptopelia turtur";"Streptopelia turtur";"INBO_RL_BIR_2004_VAL_189";"Zomertortel";"Bedreigd";"EN";"VU";"Regional";"";"Terrestrial";"Shrubs";"Woodlands";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"querquedula";"Anas querquedula";"Anas querquedula";"INBO_RL_BIR_2004_VAL_19";"Zomertaling";"Bedreigd";"EN";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Strigidae";"Strix";"aluco";"Strix aluco";"Strix aluco";"INBO_RL_BIR_2004_VAL_190";"Bosuil";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Longlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sturnidae";"Sturnus";"vulgaris";"Sturnus vulgaris";"Sturnus vulgaris";"INBO_RL_BIR_2004_VAL_191";"Spreeuw";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"atricapilla";"Sylvia atricapilla";"Sylvia atricapilla";"INBO_RL_BIR_2004_VAL_192";"Zwartkop";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"borin";"Sylvia borin";"Sylvia borin";"INBO_RL_BIR_2004_VAL_193";"Tuinfluiter";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"communis";"Sylvia communis";"Sylvia communis";"INBO_RL_BIR_2004_VAL_194";"Grasmus";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"conspicillata";"Sylvia conspicillata";"Sylvia conspicillata";"INBO_RL_BIR_2004_VAL_195";"Brilgrasmus";"Onregelmatige broedvogel";"NE";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Sylvia";"curruca";"Sylvia curruca";"Sylvia curruca";"INBO_RL_BIR_2004_VAL_196";"Braamsluiper";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Shrubs";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pteroclidiformes";"Pteroclididae";"Syrrhaptes";"paradoxus";"Syrrhaptes paradoxus";"Syrrhaptes paradoxus";"INBO_RL_BIR_2004_VAL_197";"Steppehoen";"Onregelmatige broedvogel";"NE";"EN";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Tachybaptus";"ruficollis";"Tachybaptus ruficollis";"Tachybaptus ruficollis";"INBO_RL_BIR_2004_VAL_198";"Dodaars";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Tadorna";"ferruginea";"Tadorna ferruginea";"Tadorna ferruginea";"INBO_RL_BIR_2004_VAL_199";"Casarca";"Niet-inheemse broedvogel";"NA";"LC";"Regional";"";"";"";"";"";"";"";"";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Accipiter";"nisus";"Accipiter nisus";"Accipiter nisus";"INBO_RL_BIR_2004_VAL_2";"Sperwer";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"NonCuddly";"Longlived";"Mobile";"Mesotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"strepera";"Anas strepera";"Anas strepera";"INBO_RL_BIR_2004_VAL_20";"Krakeend";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"StandingWaters";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Tadorna";"tadorna";"Tadorna tadorna";"Tadorna tadorna";"INBO_RL_BIR_2004_VAL_200";"Bergeend";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"SemiAquatic";"Marshes";"";"Cuddly";"Longlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Tetrao";"tetrix";"Tetrao tetrix";"Tetrao tetrix";"INBO_RL_BIR_2004_VAL_201";"Korhoen";"Uitgestorven";"RE";"LC";"Regional";"";"Terrestrial";"Heathlands";"";"Cuddly";"Longlived";"Mobile";"Oligotrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa";"totanus";"Tringa totanus";"Tringa totanus";"INBO_RL_BIR_2004_VAL_202";"Tureluur";"Kwetsbaar";"VU";"LC";"Regional";"";"Terrestrial";"Grasslands";"Marshes";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Troglodytes";"troglodytes";"Troglodytes troglodytes";"Troglodytes troglodytes";"INBO_RL_BIR_2004_VAL_203";"Winterkoning";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"merula";"Turdus merula";"Turdus merula";"INBO_RL_BIR_2004_VAL_204";"Merel";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"philomelos";"Turdus philomelos";"Turdus philomelos";"INBO_RL_BIR_2004_VAL_205";"Zanglijster";"Momenteel niet bedreigd";"LC";"LC";"Regional";"";"Terrestrial";"Eurytopic";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus";"pilaris";"Turdus pilaris";"Turdus pilaris";"INBO_RL_BIR_2004_VAL_206";"Kramsvogel";"Bedreigd";"EN";"LC";"Regional";"";"Terrestrial";"Woodlands";"";"Cuddly";"Shortlived";"Mobile";"Eutrophic";"Vertebrate";2004.00;"Devos_etal_2004"
