"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","Reference","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
2537323,"Marasmius alliaceus (Jacq.) Fr., 1838","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Mycetinis","Agaricomycetes",98,TRUE,"SYNONYM","Omphalotaceae","INBO:RL:NONVAL:FUN:1999:2954","Macrofungi",1999,"Fungi","Marasmius alliaceus","Grote Knoflooktaailing","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
8670331,"Marasmius androsaceus (L.) Fr., 1838","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Gymnopus","Agaricomycetes",97,TRUE,"SYNONYM","Omphalotaceae","INBO:RL:NONVAL:FUN:1999:2955","Macrofungi",1999,"Fungi","Marasmius androsaceus","Paardenhaartaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
7657758,"Marasmius anomalus Lasch ex Rabenh.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",97,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2956","Macrofungi",1999,"Fungi","Marasmius anomalus","Duintaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2537315,"Marasmius bulliardii Quél.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2957","Macrofungi",1999,"Fungi","Marasmius bulliardii","Dwergwieltje","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8988651,"Marasmius cohaerens (Alb. & Schwein.) Cooke & Quél.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",97,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2958","Macrofungi",1999,"Fungi","Marasmius cohaerens","Hoornsteeltaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
9137624,"Marasmius collinus (Scop.) Singer","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",97,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2959","Macrofungi",1999,"Fungi","Marasmius collinus",,"Bedreigd","EN",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2537201,"Marasmius curreyi Berk. & Broome","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2960","Macrofungi",1999,"Fungi","Marasmius curreyi","Oranje grastaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2537151,"Marasmius epiphylloides (Rea) Sacc. & Trotter","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2961","Macrofungi",1999,"Fungi","Marasmius epiphylloides","Klimoptaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2537306,"Marasmius epiphyllus (Pers.) Fr.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2962","Macrofungi",1999,"Fungi","Marasmius epiphyllus","Witte taailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2537241,"Marasmius limosus Boud. & Quél.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2963","Macrofungi",1999,"Fungi","Marasmius limosus","Rietwieltje","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2538027,"Marasmius menieri Boud., 1894","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Gloiocephala","Agaricomycetes",98,TRUE,"SYNONYM","Physalacriaceae","INBO:RL:NONVAL:FUN:1999:2964","Macrofungi",1999,"Fungi","Marasmius menieri","Schelpjestaailing","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2537175,"Marasmius minutus Peck, 1875","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Cryptomarasmius","Agaricomycetes",98,TRUE,"SYNONYM","Physalacriaceae","INBO:RL:NONVAL:FUN:1999:2965","Macrofungi",1999,"Fungi","Marasmius minutus","Populierentaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2537250,"Marasmius oreades (Bolton) Fr.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2966","Macrofungi",1999,"Fungi","Marasmius oreades","Weidekringzwam","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6095833,"Marasmius querceus Britzelm., 1896","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Mycetinis","Agaricomycetes",98,TRUE,"SYNONYM","Omphalotaceae","INBO:RL:NONVAL:FUN:1999:2967","Macrofungi",1999,"Fungi","Marasmius querceus","Bleke knoflooktaailing","Bedreigd","EN",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2537664,"Marasmius quercophilus Pouzar","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Gymnopus","Agaricomycetes",98,TRUE,"SYNONYM","Omphalotaceae","INBO:RL:NONVAL:FUN:1999:2968","Macrofungi",1999,"Fungi","Marasmius quercophilus","Witte paardenhaartaailing","Achteruitgaand","NT",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
8908488,"Marasmius rotula (Scop.) Fr.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2969","Macrofungi",1999,"Fungi","Marasmius rotula","Wieltje","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
9123018,"Marasmius scorodonius (Fr.) Fr.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Mycetinis","Agaricomycetes",98,TRUE,"SYNONYM","Omphalotaceae","INBO:RL:NONVAL:FUN:1999:2970","Macrofungi",1999,"Fungi","Marasmius scorodonius","Kale knoflooktaailing","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2537186,"Marasmius setosus (Sowerby) Noordel., 1987","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Rhizomarasmius","Agaricomycetes",98,TRUE,"SYNONYM","Physalacriaceae","INBO:RL:NONVAL:FUN:1999:2971","Macrofungi",1999,"Fungi","Marasmius setosus","Tengere beukentaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2537222,"Marasmius torquescens Quél.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2972","Macrofungi",1999,"Fungi","Marasmius torquescens","Behaarde roodsteeltaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2537098,"Marasmius undatus (Berk.) Fr.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Rhizomarasmius","Agaricomycetes",98,TRUE,"SYNONYM","Physalacriaceae","INBO:RL:NONVAL:FUN:1999:2973","Macrofungi",1999,"Fungi","Marasmius undatus",,"Zeldzaam","NT",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2537139,"Marasmius wynnei Berk. & Broome","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Marasmius","Agaricomycetes",98,FALSE,"ACCEPTED","Marasmiaceae","INBO:RL:NONVAL:FUN:1999:2974","Macrofungi",1999,"Fungi","Marasmius wynnei","Beukentaailing","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
3558444,"Microglossum viride (Pers.) Gillet","SPECIES","Geoglossales","EXACT","Ascomycota","Fungi","Microglossum","Geoglossomycetes",98,FALSE,"ACCEPTED","Geoglossaceae","INBO:RL:NONVAL:FUN:1999:2975","Macrofungi",1999,"Fungi","Microglossum viride","Groene aardtong","Met uitsterven bedreigd","CR",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
5256775,"Mitrula paludosa Fr.","SPECIES","Helotiales","EXACT","Ascomycota","Fungi","Mitrula","Leotiomycetes",98,FALSE,"ACCEPTED","Sclerotiniaceae","INBO:RL:NONVAL:FUN:1999:2976","Macrofungi",1999,"Fungi","Mitrula paludosa","Beekmijtertje","Bedreigd","EN",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
2594626,"Morchella elata Fr.","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Morchella","Pezizomycetes",98,FALSE,"ACCEPTED","Morchellaceae","INBO:RL:NONVAL:FUN:1999:2977","Macrofungi",1999,"Fungi","Morchella elata","Kegelmorielje","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2594602,"Morchella esculenta (L.) Pers.","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Morchella","Pezizomycetes",97,FALSE,"ACCEPTED","Morchellaceae","INBO:RL:NONVAL:FUN:1999:2978","Macrofungi",1999,"Fungi","Morchella esculenta","Gewone morielje","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2594649,"Morchella semilibera DC.","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Mitrophora","Pezizomycetes",97,TRUE,"SYNONYM","Morchellaceae","INBO:RL:NONVAL:FUN:1999:2979","Macrofungi",1999,"Fungi","Morchella semilibera","Kapjesmorielje","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2594625,"Morchella vaporaria Brond.","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Morchella","Pezizomycetes",98,FALSE,"ACCEPTED","Morchellaceae","INBO:RL:NONVAL:FUN:1999:2980","Macrofungi",1999,"Fungi","Morchella vaporaria","Tuinmorielje","Onvoldoende gekend","DD",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Data Deficient (DD)"
5239473,"Mutinus caninus (Huds.) Fr.","SPECIES","Phallales","EXACT","Basidiomycota","Fungi","Mutinus","Agaricomycetes",98,FALSE,"ACCEPTED","Phallaceae","INBO:RL:NONVAL:FUN:1999:2981","Macrofungi",1999,"Fungi","Mutinus caninus","Kleine stinkzwam","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
5239466,"Mutinus ravenelii (Berk. & M.A.Curtis) E.Fisch.","SPECIES","Phallales","EXACT","Basidiomycota","Fungi","Mutinus","Agaricomycetes",98,FALSE,"ACCEPTED","Phallaceae","INBO:RL:NONVAL:FUN:1999:2982","Macrofungi",1999,"Fungi","Mutinus ravenelii","Roze stinkzwam","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2536182,"Mycenastrum corium (Guers.) Desv.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Mycenastrum","Agaricomycetes",98,FALSE,"ACCEPTED","Agaricaceae","INBO:RL:NONVAL:FUN:1999:2983","Macrofungi",1999,"Fungi","Mycenastrum corium","Lederster","Uitgestorven in Vlaanderen","RE",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Regionally Extinct (REX) in Flanders"
2536245,"Mycocalia denudata (Fr. & Nordholm) J.T.Palmer","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Mycocalia","Agaricomycetes",98,FALSE,"ACCEPTED","Agaricaceae","INBO:RL:NONVAL:FUN:1999:2984","Macrofungi",1999,"Fungi","Mycocalia denudata","Dwergnestzwam","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2548894,"Neolentinus adhaerens (Alb. & Schwein.) Redhead & Ginns","SPECIES","Polyporales","EXACT","Basidiomycota","Fungi","Neolentinus","Agaricomycetes",98,FALSE,"ACCEPTED","Polyporaceae","INBO:RL:NONVAL:FUN:1999:2985","Macrofungi",1999,"Fungi","Neolentinus adhaerens","Harsige taaiplaat","Zeldzaam","NT",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
5243092,"Nidularia deformis (Willd.) Fr.","SPECIES","Agaricales","EXACT","Basidiomycota","Fungi","Nidularia","Agaricomycetes",98,FALSE,"ACCEPTED","Agaricaceae","INBO:RL:NONVAL:FUN:1999:2986","Macrofungi",1999,"Fungi","Nidularia deformis","Eierzakje","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2593795,"Otidea alutacea (Pers.) Massee","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Otidea","Pezizomycetes",98,FALSE,"ACCEPTED","Pyronemataceae","INBO:RL:NONVAL:FUN:1999:2987","Macrofungi",1999,"Fungi","Otidea alutacea","Zeemkleurig hazenoor","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2593792,"Otidea bufonia (Pers.) Boud.","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Otidea","Pezizomycetes",98,FALSE,"ACCEPTED","Pyronemataceae","INBO:RL:NONVAL:FUN:1999:2988","Macrofungi",1999,"Fungi","Otidea bufonia","Donker hazeoor","Momenteel niet bedreigd","LC",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8532373,"Otidea cochleata (Huds.) Fuckel","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Otidea","Pezizomycetes",98,FALSE,"ACCEPTED","Pyronemataceae","INBO:RL:NONVAL:FUN:1999:2989","Macrofungi",1999,"Fungi","Otidea cochleata","Gedrongen hazeoor","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2593806,"Otidea leporina (Batsch) Fuckel","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Otidea","Pezizomycetes",98,FALSE,"ACCEPTED","Pyronemataceae","INBO:RL:NONVAL:FUN:1999:2990","Macrofungi",1999,"Fungi","Otidea leporina","Echt hazeoor","Bedreigd","EN",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Endangered (EN)"
9128195,"Otidea onotica (Pers.) Fuckel","SPECIES","Pezizales","EXACT","Ascomycota","Fungi","Otidea","Pezizomycetes",98,FALSE,"ACCEPTED","Pyronemataceae","INBO:RL:NONVAL:FUN:1999:2991","Macrofungi",1999,"Fungi","Otidea onotica","Gewoon varkensoor","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
5244305,"Paxillus atrotomentosus (Batsch) Fr.","SPECIES","Boletales","EXACT","Basidiomycota","Fungi","Tapinella","Agaricomycetes",98,TRUE,"SYNONYM","Tapinellaceae","INBO:RL:NONVAL:FUN:1999:2992","Macrofungi",1999,"Fungi","Paxillus atrotomentosus","Zwartvoetkrulzoom","Kwetsbaar","VU",,"Regional","WalleynVerbeken_1999","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","UnValidated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
