"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","taxonID","kingdom1","scientificName1","vernacularName","references","language","license","rightsHolder","datasetID","datasetName","threadStatus","occurrenceStatus"
1540770,"Eupeodes latilunulatus (Collin, 1931)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Eupeodes","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2460","Animalia","Eupeodes latilunulatus",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1540875,"Eupeodes luniger (Meigen, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Eupeodes","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2461","Animalia","Eupeodes luniger","Grote kommazweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1542979,"Ferdinandea cuprea (Scopoli, 1763)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Ferdinandea","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2462","Animalia","Ferdinandea cuprea","Gewone kopermantel","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1542961,"Ferdinandea ruficornis (Fabricius, 1775)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Ferdinandea","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2463","Animalia","Ferdinandea ruficornis","Roodsprietkopermantel","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
5071368,"Helophilus hybridus Loew, 1846","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Helophilus","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2464","Animalia","Helophilus hybridus","Moeraspendelvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5071352,"Helophilus pendulus (Linnaeus, 1758)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Helophilus","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2465","Animalia","Helophilus pendulus","Gewone pendelvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5071382,"Helophilus trivittatus (Fabricius, 1805)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Helophilus","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2466","Animalia","Helophilus trivittatus","Citroenpendelvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1535185,"Heringia heringi (Zetterstedt, 1843)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Heringia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2467","Animalia","Heringia heringi","Glimmende platbek","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1535132,"Heringia senilis Sack, 1938","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Heringia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2468","Animalia","Heringia senilis","Pionierplatbek","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536378,"Ischyrosyrphus Bigot, 1882","GENUS","Diptera","HIGHERRANK","Arthropoda","Animalia","Ischyrosyrphus","Insecta",94,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2469","Animalia","Ischyrosyrphus glaucius","Doorzichtig-gele melkzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536378,"Ischyrosyrphus Bigot, 1882","GENUS","Diptera","HIGHERRANK","Arthropoda","Animalia","Ischyrosyrphus","Insecta",94,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2470","Animalia","Ischyrosyrphus laternarius","Donkere melkzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1537380,"Lejogaster metallina (Fabricius, 1777)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Lejogaster","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2471","Animalia","Lejogaster metallina","Gewoon glimlijfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1537389,"Lejogaster tarsata (Meigen, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Lejogaster","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2472","Animalia","Lejogaster tarsata","Moerasglimlijfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1538420,"Lejops vittatus (Meigen, 1822)","SPECIES","Diptera","FUZZY","Arthropoda","Animalia","Lejops","Insecta",96,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2473","Animalia","Lejops vittata","Heenzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
5071172,"Leucozona lucorum (Linnaeus, 1758)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Leucozona","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2474","Animalia","Leucozona lucorum","Withaarmelkzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1541412,"Mallota fuciformis (Fabricius, 1794)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Mallota","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2475","Animalia","Mallota fuciformis","Hommelmallota","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
8162437,"Megasyrphus erraticus (Linnaeus, 1758)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Megasyrphus","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2476","Animalia","Megasyrphus erraticus","Donkergele bandzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536654,"Melangyna barbifrons (Fallen, 1817)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2477","Animalia","Melangyna barbifrons","Vroeg elfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
1536627,"Melangyna cincta (Fallen, 1817)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2478","Animalia","Melangyna cincta","Spits elfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536609,"Melangyna guttata (Fallen, 1817)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2479","Animalia","Melangyna guttata",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1536607,"Melangyna labiatarum (Verrall, 1901)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2480","Animalia","Melangyna labiatarum","Wimperzomerelfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
1536675,"Melangyna lasiophthalma (Zetterstedt, 1843)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2481","Animalia","Melangyna lasiophthalma","Wilgenelfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1536689,"Melangyna quadrimaculata (Verrall, 1873)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2482","Animalia","Melangyna quadrimaculata","Donker elfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536648,"Melangyna triangulifera (Zetterstedt, 1843)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2483","Animalia","Melangyna triangulifera",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1536635,"Melangyna umbellatarum (Fabricius, 1794)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melangyna","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2484","Animalia","Melangyna umbellatarum","Melkelfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6098389,"Melanogaster hirtella (Loew, 1843)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Chrysogaster","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2485","Animalia","Melanogaster hirtella","Weidedoflijfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
6098388,"Melanogaster lucida (Scopoli, 1763)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Chrysogaster","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2486","Animalia","Melanogaster lucida",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
9532298,"Melanogaster macquarti (Loew, 1843)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Chrysogaster","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2487","Animalia","Melanogaster macquarti",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
5766554,"Melanostoma mellinum (Linnaeus, 1758)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melanostoma","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2488","Animalia","Melanostoma mellinum","Gewone driehoekzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
5766556,"Melanostoma scalare (Fabricius, 1794)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Melanostoma","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2489","Animalia","Melanostoma scalare","Slanke driehoekzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
6098373,"Meligramma euchroma (Kowarz, 1885)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Epistrophe","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2490","Animalia","Meligramma euchroma",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1535529,"Meliscaeva auricollis (Meigen, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Meliscaeva","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2491","Animalia","Meliscaeva auricollis","Variabel elfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1535521,"Meliscaeva cinctella (Zetterstedt, 1843)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Meliscaeva","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2492","Animalia","Meliscaeva cinctella","Stomp elfje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1544230,"Merodon avidus (Rossi, 1790)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Merodon","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2493","Animalia","Merodon avidus","Kegelnarcisvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Data Deficient (DD)","present"
1544340,"Merodon equestris (Fabricius, 1794)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Merodon","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2494","Animalia","Merodon equestris","Grote narcisvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1544283,"Merodon ruficornis Meigen, 1822","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Merodon","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2495","Animalia","Merodon ruficornis",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1542409,"Microdon devius (Linnaeus, 1761)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Microdon","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2496","Animalia","Microdon devius","Kalkknikspriet","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
5072027,"Microdon eggeri Mik, 1897","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Microdon","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2497","Animalia","Microdon eggeri","Bosknikspriet","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
1542226,"Microdon mutabilis (Linnaeus, 1758)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Microdon","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2498","Animalia","Microdon mutabilis",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
4516754,"Myathropa florea (Linnaeus, 1758)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Mallota","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2499","Animalia","Myathropa florea","Doodskopzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1533889,"Myolepta dubia (Fabricius, 1805)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Myolepta","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2500","Animalia","Myolepta dubia","Gele myolepta","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
4516779,"Myolepta vara (Panzer, 1798)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Myolepta","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2501","Animalia","Myolepta vara","Zwarte myolepta","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1536812,"Neoascia geniculata (Meigen, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Neoascia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2502","Animalia","Neoascia geniculata","Kortspriet-korsetzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536827,"Neoascia interrupta (Meigen, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Neoascia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2503","Animalia","Neoascia interrupta","Veelvlek-korsetzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1536817,"Neoascia meticulosa (Scopoli, 1763)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Neoascia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2504","Animalia","Neoascia meticulosa","Donkere korsetzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536794,"Neoascia obliqua Coe, 1940","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Neoascia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2505","Animalia","Neoascia obliqua","Scheefvlek-korsetzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1536796,"Neoascia podagrica (Fabricius, 1775)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Neoascia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2506","Animalia","Neoascia podagrica","Gewone korsetzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1536804,"Neoascia tenur (Harris, 1780)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Neoascia","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2507","Animalia","Neoascia tenur","Tengere korsetzweefvlieg","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
8107056,"Neocnemodon brevidens (Egger, 1865)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Heringia","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2508","Animalia","Neocnemodon brevidens","Wratjesplatbek","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
7789394,"Neocnemodon latitarsis (Egger, 1865)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Heringia","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2509","Animalia","Neocnemodon latitarsis","Bokspootplatbek","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
8147305,"Neocnemodon pubescens (Delucchi & Pschorn-Walcher, 1955)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Heringia","Insecta",98,TRUE,"SYNONYM","Syrphidae","INBO:RL:NONVAL:HOV:1998:2510","Animalia","Neocnemodon pubescens","Donkerhaarplatbek","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
8223744,"Neocnemodon vitripennis (Meigen, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Neocnemodon","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2511","Animalia","Neocnemodon vitripennis","Gespoorde platbek","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1537538,"Orthonevra brevicornis (Loew, 1843)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Orthonevra","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2512","Animalia","Orthonevra brevicornis","Bosglimmer","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Endangered (EN)","present"
1537514,"Orthonevra elegans (Wiedemann, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Orthonevra","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2513","Animalia","Orthonevra elegans",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Critically Endangered (CR)","present"
1537547,"Orthonevra geniculata (Meigen, 1830)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Orthonevra","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2514","Animalia","Orthonevra geniculata","Vroege glimmer","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Least Concern (LC)","present"
1537501,"Orthonevra intermedia (Lundbeck, 1916)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Orthonevra","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2515","Animalia","Orthonevra intermedia","Veenglimmer","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
1537521,"Orthonevra nobilis (Fallen, 1817)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Orthonevra","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2516","Animalia","Orthonevra nobilis","Zomerse glimmer","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Vulnerable (VU)","present"
1537535,"Orthonevra splendens (Meigen, 1822)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Orthonevra","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2517","Animalia","Orthonevra splendens",,"MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
1535710,"Paragus bicolor (Fabricius, 1794)","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Paragus","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2518","Animalia","Paragus bicolor","Rood kalkkrieltje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
1535828,"Paragus finitimus Goeldlin, 1971","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Paragus","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2519","Animalia","Paragus finitimus","Moeraskalkkrieltje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Regionally Extinct (REX)","present"
1535781,"Paragus haemorrhous Meigen, 1822","SPECIES","Diptera","EXACT","Arthropoda","Animalia","Paragus","Insecta",98,FALSE,"ACCEPTED","Syrphidae","INBO:RL:NONVAL:HOV:1998:2520","Animalia","Paragus haemorrhous","Gewoon krieltje","MeerhaegheGrootaert_1998","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","to_be_completed","Validated Red Lists Flanders Flanders, Belgium","Near Threatened (NT)","present"
