"taxonID","redListCriteria","redListCriteriaEurope","criteria","occurrenceRemarks","biome","biotope1","cuddliness","lifespan","mobility","nutrient_level","spine","eventDate","source","locality","countryCode","locationID","threadStatus"
"INBO_RL_CAR_2008_VAL_99","NT",,"Regional",,"Terrestrial","RunningWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2008,"Desender_etal_2008","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_DRA_2005_VAL_1","DD","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Data Deficient (DD)"
"INBO_RL_DRA_2005_VAL_10","VU","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_DRA_2005_VAL_11","LC","LC","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_12","EN","LC","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_DRA_2005_VAL_13","NT","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_DRA_2005_VAL_14","CR","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_DRA_2005_VAL_15","EN","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_DRA_2005_VAL_16","RE","NT","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_DRA_2005_VAL_17","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_18","EN","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_DRA_2005_VAL_19","DD","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Data Deficient (DD)"
"INBO_RL_DRA_2005_VAL_2","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_20","EN","LC","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_DRA_2005_VAL_21","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_22","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_23","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_24","RE","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_DRA_2005_VAL_25","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_26","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_27","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_28","DD","LC","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Data Deficient (DD)"
"INBO_RL_DRA_2005_VAL_29","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_3","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_30","EN","LC","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_DRA_2005_VAL_31","NE","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_DRA_2005_VAL_32","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_33","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_34","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_35","VU","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_DRA_2005_VAL_36","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_37","NT","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_DRA_2005_VAL_38","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_39","RE","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_DRA_2005_VAL_4","CR","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_DRA_2005_VAL_40","NT","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_DRA_2005_VAL_41","CR","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_DRA_2005_VAL_42","VU","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_DRA_2005_VAL_43","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_44","EN","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_DRA_2005_VAL_45","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_46","RE","NT","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_DRA_2005_VAL_47","DD","LC","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Data Deficient (DD)"
"INBO_RL_DRA_2005_VAL_48","DD","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Data Deficient (DD)"
"INBO_RL_DRA_2005_VAL_49","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_5","VU","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_DRA_2005_VAL_50","VU","LC","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_DRA_2005_VAL_51","RE","NT","Regional",,"Aquatic","RunningWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_DRA_2005_VAL_52","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_53","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_54","EN","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_DRA_2005_VAL_55","VU","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_DRA_2005_VAL_56","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_57","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_58","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_59","VU","VU","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_DRA_2005_VAL_6","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_60","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_61","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_62","DD","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Data Deficient (DD)"
"INBO_RL_DRA_2005_VAL_63","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_64","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_65","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_66","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Mesotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_7","RE","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Oligotrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_DRA_2005_VAL_8","LC","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_DRA_2005_VAL_9","NE","LC","Regional",,"Aquatic","StandingWaters","NonCuddly","Shortlived","Mobile","Eutrophic","Invertebrate",2005,"DeKnijf_2006","Flanders","BE","ISO_3166-2:BE-VLG","Niet ge<eb>valueerd"
"INBO_RL_FIS_2014_VAL_1","LC","LC","IUCN",,"Aquatic","Eurytopic","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_10","LC","LC","IUCN",,"Aquatic","Eurytopic","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_11","DD","LC","IUCN",,"Aquatic","StandingWaters","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Onvoldoende data"
"INBO_RL_FIS_2014_VAL_12","EN","LC","IUCN","A2b;B2a(ii)b(iii,iv)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_FIS_2014_VAL_13","NT","LC","IUCN","B2a(i)b(iii)c(iii)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_FIS_2014_VAL_14","RE","RE","IUCN",,"Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_FIS_2014_VAL_15","VU","LC","IUCN","B2a(i)b(iii)c(iii)","Aquatic","RunningWaters","NonCuddly","Longlived","Sedentary","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_FIS_2014_VAL_16","LC","LC","IUCN",,"Aquatic","Eurytopic","NonCuddly","Longlived","Sedentary","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_17","LC","LC","IUCN",,"Aquatic","Eurytopic","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_18","LC","LC","IUCN",,"Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_19","LC","LC","IUCN",,"Aquatic","Eurytopic","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_2","RE","CR","IUCN",,"Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Regionally Extinct (EX)"
"INBO_RL_FIS_2014_VAL_20","VU","LC","IUCN","B2b(iii)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_FIS_2014_VAL_21","VU","LC","IUCN","A2b;B2a(i)b(iii,v)c(iii)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_FIS_2014_VAL_22","NT","LC","IUCN","A2b;B2b(iii,iv,v)","Aquatic","StandingWaters","NonCuddly","Longlived","Sedentary","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_FIS_2014_VAL_23","VU","LC","IUCN","A2b;B2a(i)b(iii,iv,v)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_FIS_2014_VAL_24","VU","LC","IUCN","B2a(i)b(iii)c(iii)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_FIS_2014_VAL_25","VU","LC","IUCN","B2a(ii)c(iv)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_FIS_2014_VAL_26","EN","LC","IUCN","B2a(i)b(iii)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Endangered (EN)"
"INBO_RL_FIS_2014_VAL_27","CR","LC","IUCN","A2c;B2a(i,ii)b(iv)","Aquatic","StandingWaters","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_FIS_2014_VAL_28","NT","LC","IUCN","B2","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Near Threatened (NT)"
"INBO_RL_FIS_2014_VAL_29","LC","LC","IUCN",,"Aquatic","Eurytopic","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_3","CR","LC","IUCN","A2c;B2a(i,ii)b(iii,iv)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_FIS_2014_VAL_30","CR","LC","IUCN","B2a(ii)c(iv)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_FIS_2014_VAL_31","CR","LC","IUCN","A2c;B2a(ii)b(iii,iv)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_FIS_2014_VAL_32","LC","LC","IUCN",,"Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Mesotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_33","LC","LC","IUCN",,"Aquatic","StandingWaters","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_34","LC","LC","IUCN",,"Aquatic","StandingWaters","NonCuddly","Longlived","Sedentary","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_35","LC","LC","IUCN",,"Aquatic","Eurytopic","NonCuddly","Longlived","Sedentary","Eutrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
"INBO_RL_FIS_2014_VAL_36","CR","NE","IUCN","B2a(i,ii)b(iii)c(iv)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Critically Endangered (CR)"
"INBO_RL_FIS_2014_VAL_37","VU","LC","IUCN","B2a(i)b(iii)c(iii)","Aquatic","RunningWaters","NonCuddly","Longlived","Mobile","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Vulnerable (VU)"
"INBO_RL_FIS_2014_VAL_38","LC","LC","IUCN",,"Aquatic","StandingWaters","NonCuddly","Longlived","Sedentary","Oligotrophic","Vertebrate",2014,"Verreycken_etal_2014","Flanders","BE","ISO_3166-2:BE-VLG","Least Concern (LC)"
