taxonID,occurrenceRemarks,eventDate,source,locality,occurrenceStatus,countryCode,locationID,threadStatus,establishmentMeans
INBO_RL_LIV_2017_VAL_96,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_LIV_2017_VAL_97,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_LIV_2017_VAL_98,A2c,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_LIV_2017_VAL_99,A2c,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_1,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_10,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MAM_2014_VAL_100,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_101,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MAM_2014_VAL_102,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_103,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_11,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_12,B1a(i);D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_13,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_14,D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_15,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_16,"A2c;B1a(i,ii)b(ii,iii);C1;D",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MAM_2014_VAL_17,"A2c;B1a(i)b(ii,iii)",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_18,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_19,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_2,B1a(ii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_20,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_21,"B1a(i)b(ii,iii,iv);D1",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_22,C1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_23,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_24,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_25,D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MAM_2014_VAL_26,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_27,D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_28,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_29,A2b;B1b(iv),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_3,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_30,"B1a(i,ii)b(iii);C1;D",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MAM_2014_VAL_31,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende data,native
INBO_RL_MAM_2014_VAL_32,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_33,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_34,"B1a(i,ii)b(iii);D",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MAM_2014_VAL_35,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_36,B1b(ii);D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_37,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_38,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_39,B1a(i)b(iii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_4,A2c;B1b(ii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_40,A2c;B1b(ii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_41,A2c;B1a(i)b(ii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_42,A2c;B1a(i)b(ii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_43,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_44,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_45,"A2c;B1a(ii)b(ii,iii);C1;D",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MAM_2014_VAL_46,A2c;B1b(ii);C1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_47,A2c;B1b(ii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_48,A2c;B1b(ii);C1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_49,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_5,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_50,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_51,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_52,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_53,B1a(ii)b(iii);D1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_54,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende data,native
INBO_RL_MAM_2014_VAL_55,B1a(i)b(ii);C1;D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_56,A2c;B1b(ii);C1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_57,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_58,B1a(i)b(iii);D1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_59,D1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_6,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_60,"B1a(i, ii)b(iii);C1;D",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MAM_2014_VAL_61,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende data,native
INBO_RL_MAM_2014_VAL_62,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_63,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende data,native
INBO_RL_MAM_2014_VAL_64,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_65,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_66,"A2c;B1a(i)b(ii,iii)",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_67,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_68,"B1a(i,ii)b(iii);D",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_69,D1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_7,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MAM_2014_VAL_70,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_71,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_72,"A2b_B1b(ii,iv)",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_73,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_74,D1,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_75,D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_76,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_77,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_78,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_79,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_8,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_80,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende data,native
INBO_RL_MAM_2014_VAL_81,B1b(iii),2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Near Threatened (NT),native
INBO_RL_MAM_2014_VAL_82,B1a(i)b(iii);D,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MAM_2014_VAL_83,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_84,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_85,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_86,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_87,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_88,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MAM_2014_VAL_89,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MAM_2014_VAL_9,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_90,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_91,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_92,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_93,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_94,"A2c;B1a(i)b(ii,iii)",2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MAM_2014_VAL_95,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_96,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_97,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MAM_2014_VAL_98,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MAM_2014_VAL_99,,2014,Maes_etal_2014,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MOS_2017_VAL_1,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_10,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_100,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_101,A2c,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_102,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_103,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_104,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_105,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_106,A2c,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Niet geëvalueerd,native
INBO_RL_MOS_2017_VAL_107,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_108,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_109,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_11,A2c;D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_110,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_111,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_112,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_113,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MOS_2017_VAL_114,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_115,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_116,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MOS_2017_VAL_117,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MOS_2017_VAL_118,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_119,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MOS_2017_VAL_12,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_120,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_121,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MOS_2017_VAL_122,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_123,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_124,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_125,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MOS_2017_VAL_126,A2c,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_127,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MOS_2017_VAL_128,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_129,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MOS_2017_VAL_13,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_130,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_131,A2c,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MOS_2017_VAL_132,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MOS_2017_VAL_133,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Endangered (EN),native
INBO_RL_MOS_2017_VAL_134,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_135,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_136,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_137,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_138,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_139,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_14,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_140,A2c;D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_141,A2c;D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_142,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Onvoldoende data,native
INBO_RL_MOS_2017_VAL_143,A2c;B2a(ii)b(iv);D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Critically Endangered (CR),native
INBO_RL_MOS_2017_VAL_144,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_145,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_146,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_147,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_148,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_149,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_15,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_150,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MOS_2017_VAL_151,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_152,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_153,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_154,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_155,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_156,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_157,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_158,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_159,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_16,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
INBO_RL_MOS_2017_VAL_160,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_161,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Regionally Extinct (EX),native
INBO_RL_MOS_2017_VAL_162,D2,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Vulnerable (VU),native
INBO_RL_MOS_2017_VAL_163,,2017,VanLanduytDeBeer_2017,Flanders,present,BE,ISO_3166-2:BE-VLG,Least Concern (LC),native
