UniqueID;TaxonomicGroup;Kingdom;Phylum;Class;Order;Family;Genus;Species;SpeciesnameAsPublished;SpeciesnameUnique;SpeciesnameDutch;IUCNCriteria;RLCAsPublished;RLC;RLCEurope;Criteria;Validated;ApprovedByMinister;MostRecent;YearPublished;Biome;Biotope1;Biotope2;Cuddliness;Lifespan;Mobility;NutrientLevel;Spine;Reference
INBO_RL_ANT_2013_NONVAL_46;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Polyergus;rufescens;Polyergus rufescens;Polyergus rufescens;Amazonemier;;Met uitsterven bedreigd;CR;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_47;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Ponera;coarctata;Ponera coarctata;Ponera coarctata;Gewone staafmier;;Sterk bedreigd;EN;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_48;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Solenopsis;fugax;Solenopsis fugax;Solenopsis fugax;Diefmier;;Met uitsterven bedreigd;CR;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_49;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Stenamma;debile;Stenamma debile;Stenamma debile;Gewone drentelmier;;Momenteel niet bedreigd;LC;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_5;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;lusatica;Formica lusatica;Formica lusatica;Duinrenmier;;Bedreigd maar mate waarin ongekend;DD;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_50;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Stenamma;westwoodi;Stenamma westwoodi;Stenamma westwoodi;Engelse drentelmier;;Bedreigd maar mate waarin ongekend;DD;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_51;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Strongylognathus;testaceus;Strongylognathus testaceus;Strongylognathus testaceus;Sabelmier;;Sterk bedreigd;EN;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_52;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Tapinoma;ambiguum;Tapinoma ambiguum;Tapinoma ambiguum;Heidedraaigatje;;Sterk bedreigd;EN;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_53;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Tapinoma;erraticum;Tapinoma erraticum;Tapinoma erraticum;Mergeldraaigatje;;Met uitsterven bedreigd;CR;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_54;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Tetramorium;caespitum;Tetramorium caespitum;Tetramorium caespitum;Zwarte zaadmier;;Momenteel niet bedreigd;LC;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_55;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Tetramorium;impurum;Tetramorium impurum;Tetramorium impurum;Bruine zaadmier;;Momenteel niet bedreigd;LC;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_6;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;polyctena;Formica polyctena;Formica polyctena;Kale bosmier;;Kwetsbaar;VU;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_7;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;pratensis;Formica pratensis;Formica pratensis;Zwartrugbosmier;;Kwetsbaar;VU;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_8;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;rufa;Formica rufa;Formica rufa;Behaarde bosmier;;Kwetsbaar;VU;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_ANT_2013_NONVAL_9;Ants;Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Formica;rufa x polyctena;Formica rufa x polyctena;Formica rufa x polyctena;hybride van Formica rufa-complex;;Bedreigd maar mate waarin ongekend;DD;;Regional;NonValidated;NotApprovedByMinister;Yes;2003.00;Terrestrial;;;NonCuddly;Shortlived;;;Invertebrate;Dekoninck_etal_2003
INBO_RL_BIR_1999_NONVAL_1;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Acrocephalus;arundinaceus;Acrocephalus arundinaceus;Acrocephalus arundinaceus;Grote karekiet;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_10;BreedingBirds;Animalia;Chordata;Aves;Pelecaniformes;Ardeidae;Botaurus;stellaris;Botaurus stellaris;Botaurus stellaris;Roerdomp;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_11;BreedingBirds;Animalia;Chordata;Aves;Caprimulgiformes;Caprimulgidae;Caprimulgus;europaeus;Caprimulgus europaeus;Caprimulgus europaeus;Nachtzwaluw;;Bedreigd;EN;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Heathlands;;Cuddly;Longlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_12;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Carduelis;spinus;Carduelis spinus;Carduelis spinus;Sijs;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Woodlands;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_13;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Cettia;cetti;Cettia cetti;Cettia cetti;Cetti’s zanger;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_14;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Charadriidae;Charadrius;alexandrinus;Charadrius alexandrinus;Charadrius alexandrinus;Strandplevier;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Dunes;;Cuddly;Shortlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_15;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Charadriidae;Charadrius;hiaticula;Charadrius hiaticula;Charadrius hiaticula;Bontbekplevier;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Dunes;;Cuddly;Shortlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_16;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Laridae;Chlidonias;niger;Chlidonias niger;Chlidonias niger;Zwarte stern;;Uitgestorven in Vlaanderen;RE;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Longlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_17;BreedingBirds;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Circus;aeruginosus;Circus aeruginosus;Circus aeruginosus;Bruine kiekendief;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;Marshes;NonCuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_18;BreedingBirds;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Circus;pygargus;Circus pygargus;Circus pygargus;Grauwe kiekendief;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;NonCuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_19;BreedingBirds;Animalia;Chordata;Aves;Galliformes;Phasianidae;Coturnix;coturnix;Coturnix coturnix;Coturnix coturnix;Kwartel;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_2;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Acrocephalus;schoenobaenus;Acrocephalus schoenobaenus;Acrocephalus schoenobaenus;Rietzanger;;Bedreigd;EN;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_20;BreedingBirds;Animalia;Chordata;Aves;Gruiformes;Rallidae;Crex;crex;Crex crex;Crex crex;Kwartelkoning;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Grasslands;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_21;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Hirundinidae;Delichon;urbicum;Delichon urbicum;Delichon urbica;Huiszwaluw;;Achteruitgaand;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Anthropogenic;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_22;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;calandra;Miliaria calandra;Emberiza calandra;Grauwe gors;;Bedreigd;EN;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_23;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;citrinella;Emberiza citrinella;Emberiza citrinella;Geelgors;;Bedreigd;EN;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_24;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;hortulana;Emberiza hortulana;Emberiza hortulana;Ortolaan;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_25;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Emberizidae;Emberiza;schoeniclus;Emberiza schoeniclus;Emberiza schoeniclus;Rietgors;;Achteruitgaand;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_26;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Alaudidae;Galerida;cristata;Galerida cristata;Galerida cristata;Kuifleeuwerik;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Dunes;;Cuddly;Shortlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_27;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Gallinago;gallinago;Gallinago gallinago;Gallinago gallinago;Watersnip;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Marshes;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_28;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Recurvirostridae;Himantopus;himantopus;Himantopus himantopus;Himantopus himantopus;Steltkluut;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Marshes;;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_29;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Hirundinidae;Hirundo;rustica;Hirundo rustica;Hirundo rustica;Boerenzwaluw;;Achteruitgaand;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_3;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Alaudidae;Alauda;arvensis;Alauda arvensis;Alauda arvensis;Veldleeuwerik;;Achteruitgaand;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_30;BreedingBirds;Animalia;Chordata;Aves;Pelecaniformes;Ardeidae;Ixobrychus;minutus;Ixobrychus minutus;Ixobrychus minutus;Woudaap;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_31;BreedingBirds;Animalia;Chordata;Aves;Piciformes;Picidae;Jynx;torquilla;Jynx torquilla;Jynx torquilla;Draaihals;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Woodlands;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_32;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;collurio;Lanius collurio;Lanius collurio;Grauwe klauwier;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Shrubs;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_33;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;excubitor;Lanius excubitor;Lanius excubitor;Klapekster;;Met uitsterven bedreigd;CR;VU;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Shrubs;;Cuddly;Shortlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_34;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;senator;Lanius senator;Lanius senator;Roodkopklauwier;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Shrubs;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_35;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;argentatus;Larus argentatus;Larus argentatus;Zilvermeeuw;;Kwetsbaar;VU;NT;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Dunes;Anthropogenic;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_36;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;canus;Larus canus;Larus canus;Stormmeeuw;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_37;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;fuscus;Larus fuscus;Larus fuscus;Kleine mantelmeeuw;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Dunes;Anthropogenic;Cuddly;Longlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_38;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;melanocephalus;Larus melanocephalus;Larus melanocephalus;Zwartkopmeeuw;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_39;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Locustella;luscinioides;Locustella luscinioides;Locustella luscinioides;Snor;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_4;BreedingBirds;Animalia;Chordata;Aves;Coraciiformes;Alcedinidae;Alcedo;atthis;Alcedo atthis;Alcedo atthis;Ijsvogel;;Kwetsbaar;VU;VU;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Rheophilous;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_40;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Locustella;naevia;Locustella naevia;Locustella naevia;Sprinkhaanzanger;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_41;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Alaudidae;Lullula;arborea;Lullula arborea;Lullula arborea;Boomleeuwerik;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Heathlands;;Cuddly;Shortlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_42;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Luscinia;megarhynchos;Luscinia megarhynchos;Luscinia megarhynchos;Nachtegaal;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Shrubs;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_43;BreedingBirds;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Milvus;milvus;Milvus milvus;Milvus milvus;Rode wouw;;Zeldzaam;NT;NT;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Woodlands;;NonCuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_44;BreedingBirds;Animalia;Chordata;Aves;Pelecaniformes;Ardeidae;Nycticorax;nycticorax;Nycticorax nycticorax;Nycticorax nycticorax;Kwak;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_45;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Oenanthe;oenanthe;Oenanthe oenanthe;Oenanthe oenanthe;Tapuit;;Met uitsterven bedreigd;CR;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Dunes;;Cuddly;Shortlived;Mobile;Oligotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_46;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Oriolidae;Oriolus;oriolus;Oriolus oriolus;Oriolus oriolus;Wielewaal;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Woodlands;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_47;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Timaliidae;Panurus;biarmicus;Panurus biarmicus;Panurus biarmicus;Baardmannetje;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_48;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Passeridae;Passer;domesticus;Passer domesticus;Passer domesticus;Huismus;;Achteruitgaand;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Anthropogenic;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_49;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Passeridae;Passer;montanus;Passer montanus;Passer montanus;Ringmus;;Achteruitgaand;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_5;BreedingBirds;Animalia;Chordata;Aves;Anseriformes;Anatidae;Anas;acuta;Anas acuta;Anas acuta;Pijlstaart;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_50;BreedingBirds;Animalia;Chordata;Aves;Galliformes;Phasianidae;Perdix;perdix;Perdix perdix;Perdix perdix;Patrijs;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Agriculture;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_51;BreedingBirds;Animalia;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Phalacrocorax;carbo;Phalacrocorax carbo;Phalacrocorax carbo;Aalscholver;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_52;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Philomachus;pugnax;Philomachus pugnax;Philomachus pugnax;Kemphaan;;Uitgestorven in Vlaanderen;RE;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Grasslands;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_53;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Phoenicurus;phoenicurus;Phoenicurus phoenicurus;Phoenicurus phoenicurus;Gekraagde roodstaart;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Woodlands;;Cuddly;Shortlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_54;BreedingBirds;Animalia;Chordata;Aves;Podicipediformes;Podicipedidae;Podiceps;nigricollis;Podiceps nigricollis;Podiceps nigricollis;Geoorde fuut;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Limnophilous;;Cuddly;Longlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_55;BreedingBirds;Animalia;Chordata;Aves;Gruiformes;Rallidae;Porzana;porzana;Porzana porzana;Porzana porzana;Porseleinhoen;;Bedreigd;EN;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_56;BreedingBirds;Animalia;Chordata;Aves;Charadriiformes;Recurvirostridae;Recurvirostra;avosetta;Recurvirostra avosetta;Recurvirostra avosetta;Kluut;;Kwetsbaar;VU;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;Terrestrial;Grasslands;;Cuddly;Longlived;Mobile;Mesotrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_57;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Remizidae;Remiz;pendulinus;Remiz pendulinus;Remiz pendulinus;Buidelmees;;Zeldzaam;NT;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Marshes;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
INBO_RL_BIR_1999_NONVAL_58;BreedingBirds;Animalia;Chordata;Aves;Passeriformes;Hirundinidae;Riparia;riparia;Riparia riparia;Riparia riparia;Oeverzwaluw;;Bedreigd;EN;LC;ExpertJudgement;NonValidated;NotApprovedByMinister;No;1999.00;SemiAquatic;Rheophilous;;Cuddly;Shortlived;Mobile;Eutrophic;Vertebrate;DevosAnselin_1999
