"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","UniqueID","TaxonomicGroup","YearPublished","Kingdom","Phylum","Class","Order","Family","Genus","Species","scientificName1","vernacularName","RLCAsPublished","RLC","RLCEurope","Criteria","IUCNCriteria","Reference","Biome","Biotope1","Biotope2","Cuddliness","Lifespan","Mobility","NutrientLevel","Spine","license","rightsHolder","accessRights","datasetName","locationID","locality","countryCode","occurrencestatus","threadStatus"
2497306,"Asio otus (Linnaeus, 1758)","SPECIES","Strigiformes","EXACT","Chordata","Animalia","Asio","Aves",98,FALSE,"ACCEPTED","Strigidae","INBO:RL:VAL:BIR:2004:187","BreedingBirds",2004,"Animalia","Chordata","Aves","Strigiformes","Strigidae","Asio","otus","Asio otus","Ransuil","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands",,"High","Shortlived","High","Mesotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2497266,"Athene noctua (Scopoli, 1769)","SPECIES","Strigiformes","EXACT","Chordata","Animalia","Athene","Aves",98,FALSE,"ACCEPTED","Strigidae","INBO:RL:VAL:BIR:2004:188","BreedingBirds",2004,"Animalia","Chordata","Aves","Strigiformes","Strigidae","Athene","noctua","Athene noctua","Steenuil","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Agriculture",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2498255,"Aythya ferina (Linnaeus, 1758)","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Aythya","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:189","BreedingBirds",2004,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","ferina","Aythya ferina","Tafeleend","Momenteel niet bedreigd","LC","VU","Regional",,"Devos_etal_2004","SemiAquatic","Limnophilous",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2498261,"Aythya fuligula (Linnaeus, 1758)","SPECIES","Anseriformes","EXACT","Chordata","Animalia","Aythya","Aves",98,FALSE,"ACCEPTED","Anatidae","INBO:RL:VAL:BIR:2004:190","BreedingBirds",2004,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","fuligula","Aythya fuligula","Kuifeend","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","SemiAquatic","Limnophilous",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2480910,"Botaurus stellaris (Linnaeus, 1758)","SPECIES","Pelecaniformes","EXACT","Chordata","Animalia","Botaurus","Aves",98,FALSE,"ACCEPTED","Ardeidae","INBO:RL:VAL:BIR:2004:192","BreedingBirds",2004,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Botaurus","stellaris","Botaurus stellaris","Roerdomp","Met uitsterven bedreigd","CR","LC","Regional",,"Devos_etal_2004","SemiAquatic","Marshes",,"High","Longlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2480537,"Buteo buteo (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Buteo","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:197","BreedingBirds",2004,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","buteo","Buteo buteo","Buizerd","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands",,"Low","Longlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
8109681,"Caprimulgus europaeus Linnaeus, 1758","SPECIES","Caprimulgiformes","EXACT","Chordata","Animalia","Caprimulgus","Aves",98,FALSE,"ACCEPTED","Caprimulgidae","INBO:RL:VAL:BIR:2004:199","BreedingBirds",2004,"Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Caprimulgus","europaeus","Caprimulgus europaeus","Nachtzwaluw","Kwetsbaar","VU","LC","Regional",,"Devos_etal_2004","Terrestrial","Heathlands",,"High","Longlived","High","Oligotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Vulnerable (VU)"
2494708,"Carduelis cannabina (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Linaria","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:200","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis","cannabina","Carduelis cannabina","Kneu","Achteruitgaand","NT","LC","Regional",,"Devos_etal_2004","Terrestrial","Shrubs",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2494686,"Carduelis carduelis (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Carduelis","Aves",98,FALSE,"ACCEPTED","Fringillidae","INBO:RL:VAL:BIR:2004:201","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis","carduelis","Carduelis carduelis","Putter","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Eurytopic",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2494642,"Carduelis chloris (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Chloris","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:202","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis","chloris","Carduelis chloris","Groenling","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Eurytopic",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
6175377,"Carduelis flammea cabaret (P.L.Statius Müller, 1776)","SUBSPECIES","Passeriformes","EXACT","Chordata","Animalia","Acanthis","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:203","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis","flammea","Carduelis flammea cabaret","Kleine barmsijs","Zeldzaam","NT","LC","Regional",,"Devos_etal_2004","Terrestrial","Shrubs",,"High","Shortlived","High","Mesotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2494701,"Carduelis spinus (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Spinus","Aves",98,TRUE,"SYNONYM","Fringillidae","INBO:RL:VAL:BIR:2004:204","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis","spinus","Carduelis spinus","Sijs","Zeldzaam","NT","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands",,"High","Shortlived","High","Mesotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
7806848,"Certhia brachydactyla C.L.Brehm, 1820","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Certhia","Aves",98,FALSE,"ACCEPTED","Certhiidae","INBO:RL:VAL:BIR:2004:206","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Certhiidae","Certhia","brachydactyla","Certhia brachydactyla","Boomkruiper","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2493012,"Cettia cetti (Temminck, 1820)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Cettia","Aves",98,FALSE,"ACCEPTED","Cettiidae","INBO:RL:VAL:BIR:2004:207","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Sylviidae","Cettia","cetti","Cettia cetti","Cetti<U+0092>s zanger","Zeldzaam","NT","LC","Regional",,"Devos_etal_2004","SemiAquatic","Marshes",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2480311,"Charadrius alexandrinus Linnaeus, 1758","SPECIES","Dinosauria","EXACT","Chordata","Animalia","Charadrius","Reptilia",98,FALSE,"ACCEPTED",,"INBO:RL:VAL:BIR:2004:208","BreedingBirds",2004,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","alexandrinus","Charadrius alexandrinus","Strandplevier","Met uitsterven bedreigd","CR","LC","Regional",,"Devos_etal_2004","Terrestrial","Dunes",,"High","Shortlived","High","Oligotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
7937336,"Charadrius dubius Scopoli, 1786","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Charadrius","Aves",98,FALSE,"ACCEPTED","Charadriidae","INBO:RL:VAL:BIR:2004:209","BreedingBirds",2004,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","dubius","Charadrius dubius","Kleine plevier","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Rheophilous",,"High","Shortlived","High","Oligotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
9566659,"Charadrius hiaticula Linnaeus, 1758","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Charadrius","Aves",98,FALSE,"ACCEPTED","Charadriidae","INBO:RL:VAL:BIR:2004:210","BreedingBirds",2004,"Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","hiaticula","Charadrius hiaticula","Bontbekplevier","Zeldzaam","NT","LC","Regional",,"Devos_etal_2004","Terrestrial","Dunes",,"High","Shortlived","High","Oligotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2481119,"Chlidonias niger (Linnaeus, 1758)","SPECIES","Charadriiformes","EXACT","Chordata","Animalia","Chlidonias","Aves",98,FALSE,"ACCEPTED","Laridae","INBO:RL:VAL:BIR:2004:213","BreedingBirds",2004,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Chlidonias","niger","Chlidonias niger","Zwarte stern","Uitgestorven","RE","LC","Regional",,"Devos_etal_2004","SemiAquatic","Marshes",,"High","Longlived","High","Mesotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Regionally Extinct (REX)"
2480482,"Circus aeruginosus (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Circus","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:217","BreedingBirds",2004,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","aeruginosus","Circus aeruginosus","Bruine kiekendief","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Agriculture","Marshes","Low","Longlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2480495,"Circus pygargus (Linnaeus, 1758)","SPECIES","Accipitriformes","EXACT","Chordata","Animalia","Circus","Aves",98,FALSE,"ACCEPTED","Accipitridae","INBO:RL:VAL:BIR:2004:219","BreedingBirds",2004,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","pygargus","Circus pygargus","Grauwe kiekendief","Met uitsterven bedreigd","CR","LC","Regional",,"Devos_etal_2004","Terrestrial","Agriculture",,"Low","Longlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
2492822,"Cisticola juncidis (Rafinesque, 1810)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Cisticola","Aves",98,FALSE,"ACCEPTED","Cisticolidae","INBO:RL:VAL:BIR:2004:220","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","juncidis","Cisticola juncidis","Graszanger","Zeldzaam","NT","LC","Regional",,"Devos_etal_2004","Terrestrial","Grasslands",,"High","Shortlived","High","Mesotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
2494329,"Coccothraustes coccothraustes (Linnaeus, 1758)","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Coccothraustes","Aves",98,FALSE,"ACCEPTED","Fringillidae","INBO:RL:VAL:BIR:2004:221","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","coccothraustes","Coccothraustes coccothraustes","Appelvink","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2495471,"Columba oenas Linnaeus, 1758","SPECIES","Columbiformes","EXACT","Chordata","Animalia","Columba","Aves",98,FALSE,"ACCEPTED","Columbidae","INBO:RL:VAL:BIR:2004:222","BreedingBirds",2004,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","oenas","Columba oenas","Holenduif","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2495455,"Columba palumbus Linnaeus, 1758","SPECIES","Columbiformes","EXACT","Chordata","Animalia","Columba","Aves",98,FALSE,"ACCEPTED","Columbidae","INBO:RL:VAL:BIR:2004:223","BreedingBirds",2004,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","palumbus","Columba palumbus","Houtduif","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands","Agriculture","High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
9409796,"Corvus corone Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Corvus","Aves",98,FALSE,"ACCEPTED","Corvidae","INBO:RL:VAL:BIR:2004:225","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","corone","Corvus corone","Zwarte kraai","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Eurytopic",,"Low","Longlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2482513,"Corvus frugilegus Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Corvus","Aves",98,FALSE,"ACCEPTED","Corvidae","INBO:RL:VAL:BIR:2004:226","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","frugilegus","Corvus frugilegus","Roek","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Woodlands",,"Low","Longlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2482473,"Corvus monedula Linnaeus, 1758","SPECIES","Passeriformes","EXACT","Chordata","Animalia","Coloeus","Aves",98,TRUE,"SYNONYM","Corvidae","INBO:RL:VAL:BIR:2004:227","BreedingBirds",2004,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","monedula","Corvus monedula","Kauw","Momenteel niet bedreigd","LC","LC","Regional",,"Devos_etal_2004","Terrestrial","Eurytopic",,"High","Longlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Least Concern (LC)"
2474156,"Coturnix coturnix (Linnaeus, 1758)","SPECIES","Galliformes","EXACT","Chordata","Animalia","Coturnix","Aves",98,FALSE,"ACCEPTED","Phasianidae","INBO:RL:VAL:BIR:2004:228","BreedingBirds",2004,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Coturnix","coturnix","Coturnix coturnix","Kwartel","Onvoldoende gekend","DD","LC","Regional",,"Devos_etal_2004","Terrestrial","Agriculture",,"High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Data Deficient (DD)"
4408498,"Crex crex (Linnaeus, 1758)","SPECIES","Gruiformes","EXACT","Chordata","Animalia","Crex","Aves",98,FALSE,"ACCEPTED","Rallidae","INBO:RL:VAL:BIR:2004:229","BreedingBirds",2004,"Animalia","Chordata","Aves","Gruiformes","Rallidae","Crex","crex","Crex crex","Kwartelkoning","Met uitsterven bedreigd","CR","LC","Regional",,"Devos_etal_2004","Terrestrial","Grasslands",,"High","Shortlived","High","Mesotrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Critically Endangered (CR)"
9372661,"Cuculus canorus Linnaeus, 1758","SPECIES","Cuculiformes","EXACT","Chordata","Animalia","Cuculus","Aves",98,FALSE,"ACCEPTED","Cuculidae","INBO:RL:VAL:BIR:2004:230","BreedingBirds",2004,"Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cuculus","canorus","Cuculus canorus","Koekoek","Achteruitgaand","NT","LC","Regional",,"Devos_etal_2004","Terrestrial","Shrubs","Marshes","High","Shortlived","High","Eutrophic","Vertebrate","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Validated Red Lists of Flanders","ISO_3166-2:BE-VLG","Flanders","BE","present","Near Threatened (NT)"
