"TaxonomicGroup";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"Speciesname";"UniqueID";"SpeciesnameDutch";"RLCAsPublished";"RLC_IUCN";"RLCEurope";"Criteria";"YearPublished";"Reference"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Recurvirostridae";"Himantopus";"himantopus";"Himantopus himantopus";"Himantopus himantopus";"INBO_RL_BIR_1999_NONVAL_28";"Steltkluut";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Hirundo";"rustica";"Hirundo rustica";"Hirundo rustica";"INBO_RL_BIR_1999_NONVAL_29";"Boerenzwaluw";"Achteruitgaand";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Alauda";"arvensis";"Alauda arvensis";"Alauda arvensis";"INBO_RL_BIR_1999_NONVAL_3";"Veldleeuwerik";"Achteruitgaand";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Ixobrychus";"minutus";"Ixobrychus minutus";"Ixobrychus minutus";"INBO_RL_BIR_1999_NONVAL_30";"Woudaap";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Piciformes";"Picidae";"Jynx";"torquilla";"Jynx torquilla";"Jynx torquilla";"INBO_RL_BIR_1999_NONVAL_31";"Draaihals";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius";"collurio";"Lanius collurio";"Lanius collurio";"INBO_RL_BIR_1999_NONVAL_32";"Grauwe klauwier";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius";"excubitor";"Lanius excubitor";"Lanius excubitor";"INBO_RL_BIR_1999_NONVAL_33";"Klapekster";"Met uitsterven bedreigd";"CR";"VU";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius";"senator";"Lanius senator";"Lanius senator";"INBO_RL_BIR_1999_NONVAL_34";"Roodkopklauwier";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"argentatus";"Larus argentatus";"Larus argentatus";"INBO_RL_BIR_1999_NONVAL_35";"Zilvermeeuw";"Kwetsbaar";"VU";"NT";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"canus";"Larus canus";"Larus canus";"INBO_RL_BIR_1999_NONVAL_36";"Stormmeeuw";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"fuscus";"Larus fuscus";"Larus fuscus";"INBO_RL_BIR_1999_NONVAL_37";"Kleine mantelmeeuw";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Larus";"melanocephalus";"Larus melanocephalus";"Larus melanocephalus";"INBO_RL_BIR_1999_NONVAL_38";"Zwartkopmeeuw";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Locustella";"luscinioides";"Locustella luscinioides";"Locustella luscinioides";"INBO_RL_BIR_1999_NONVAL_39";"Snor";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Coraciiformes";"Alcedinidae";"Alcedo";"atthis";"Alcedo atthis";"Alcedo atthis";"INBO_RL_BIR_1999_NONVAL_4";"Ijsvogel";"Kwetsbaar";"VU";"VU";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sylviidae";"Locustella";"naevia";"Locustella naevia";"Locustella naevia";"INBO_RL_BIR_1999_NONVAL_40";"Sprinkhaanzanger";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Lullula";"arborea";"Lullula arborea";"Lullula arborea";"INBO_RL_BIR_1999_NONVAL_41";"Boomleeuwerik";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Luscinia";"megarhynchos";"Luscinia megarhynchos";"Luscinia megarhynchos";"INBO_RL_BIR_1999_NONVAL_42";"Nachtegaal";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Accipitriformes";"Accipitridae";"Milvus";"milvus";"Milvus milvus";"Milvus milvus";"INBO_RL_BIR_1999_NONVAL_43";"Rode wouw";"Zeldzaam";"NT";"NT";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Ardeidae";"Nycticorax";"nycticorax";"Nycticorax nycticorax";"Nycticorax nycticorax";"INBO_RL_BIR_1999_NONVAL_44";"Kwak";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Oenanthe";"oenanthe";"Oenanthe oenanthe";"Oenanthe oenanthe";"INBO_RL_BIR_1999_NONVAL_45";"Tapuit";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Oriolidae";"Oriolus";"oriolus";"Oriolus oriolus";"Oriolus oriolus";"INBO_RL_BIR_1999_NONVAL_46";"Wielewaal";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Timaliidae";"Panurus";"biarmicus";"Panurus biarmicus";"Panurus biarmicus";"INBO_RL_BIR_1999_NONVAL_47";"Baardmannetje";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Passeridae";"Passer";"domesticus";"Passer domesticus";"Passer domesticus";"INBO_RL_BIR_1999_NONVAL_48";"Huismus";"Achteruitgaand";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Passeridae";"Passer";"montanus";"Passer montanus";"Passer montanus";"INBO_RL_BIR_1999_NONVAL_49";"Ringmus";"Achteruitgaand";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Anas";"acuta";"Anas acuta";"Anas acuta";"INBO_RL_BIR_1999_NONVAL_5";"Pijlstaart";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Perdix";"perdix";"Perdix perdix";"Perdix perdix";"INBO_RL_BIR_1999_NONVAL_50";"Patrijs";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Pelecaniformes";"Phalacrocoracidae";"Phalacrocorax";"carbo";"Phalacrocorax carbo";"Phalacrocorax carbo";"INBO_RL_BIR_1999_NONVAL_51";"Aalscholver";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Philomachus";"pugnax";"Philomachus pugnax";"Philomachus pugnax";"INBO_RL_BIR_1999_NONVAL_52";"Kemphaan";"Uitgestorven in Vlaanderen";"RE";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Phoenicurus";"phoenicurus";"Phoenicurus phoenicurus";"Phoenicurus phoenicurus";"INBO_RL_BIR_1999_NONVAL_53";"Gekraagde roodstaart";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Podiceps";"nigricollis";"Podiceps nigricollis";"Podiceps nigricollis";"INBO_RL_BIR_1999_NONVAL_54";"Geoorde fuut";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Gruiformes";"Rallidae";"Porzana";"porzana";"Porzana porzana";"Porzana porzana";"INBO_RL_BIR_1999_NONVAL_55";"Porseleinhoen";"Bedreigd";"EN";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Recurvirostridae";"Recurvirostra";"avosetta";"Recurvirostra avosetta";"Recurvirostra avosetta";"INBO_RL_BIR_1999_NONVAL_56";"Kluut";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Remizidae";"Remiz";"pendulinus";"Remiz pendulinus";"Remiz pendulinus";"INBO_RL_BIR_1999_NONVAL_57";"Buidelmees";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Riparia";"riparia";"Riparia riparia";"Riparia riparia";"INBO_RL_BIR_1999_NONVAL_58";"Oeverzwaluw";"Bedreigd";"EN";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Saxicola";"rubetra";"Saxicola rubetra";"Saxicola rubetra";"INBO_RL_BIR_1999_NONVAL_59";"Paapje";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Anthus";"campestris";"Anthus campestris";"Anthus campestris";"INBO_RL_BIR_1999_NONVAL_6";"Duinpieper";"Uitgestorven in Vlaanderen";"RE";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Saxicola";"torquatus";"Saxicola torquata";"Saxicola torquatus";"INBO_RL_BIR_1999_NONVAL_60";"Roodborsttapuit";"Bedreigd";"EN";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"albifrons";"Sterna albifrons";"Sterna albifrons";"INBO_RL_BIR_1999_NONVAL_61";"Dwergstern";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"hirundo";"Sterna hirundo";"Sterna hirundo";"INBO_RL_BIR_1999_NONVAL_62";"Visdief";"Bedreigd";"EN";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"paradisaea";"Sterna paradisaea";"Sterna paradisaea";"INBO_RL_BIR_1999_NONVAL_63";"Noordse stern";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Sterna";"sandvicensis";"Sterna sandvicensis";"Sterna sandvicensis";"INBO_RL_BIR_1999_NONVAL_64";"Grote stern";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Columbiformes";"Columbidae";"Streptopelia";"turtur";"Streptopelia turtur";"Streptopelia turtur";"INBO_RL_BIR_1999_NONVAL_65";"Zomertortel";"Achteruitgaand";"NT";"NE";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Sturnidae";"Sturnus";"vulgaris";"Sturnus vulgaris";"Sturnus vulgaris";"INBO_RL_BIR_1999_NONVAL_66";"Spreeuw";"Achteruitgaand";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Podicipediformes";"Podicipedidae";"Tachybaptus";"ruficollis";"Tachybaptus ruficollis";"Tachybaptus ruficollis";"INBO_RL_BIR_1999_NONVAL_67";"Dodaars";"Achteruitgaand";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Galliformes";"Phasianidae";"Tetrao";"tetrix";"Tetrao tetrix";"Tetrao tetrix";"INBO_RL_BIR_1999_NONVAL_68";"Korhoen";"Met uitsterven bedreigd";"CR";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa";"totanus";"Tringa totanus";"Tringa totanus";"INBO_RL_BIR_1999_NONVAL_69";"Tureluur";"Bedreigd";"EN";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Anthus";"pratensis";"Anthus pratensis";"Anthus pratensis";"INBO_RL_BIR_1999_NONVAL_7";"Graspieper";"Achteruitgaand";"NT";"NT";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Tytonidae";"Tyto";"alba";"Tyto alba";"Tyto alba";"INBO_RL_BIR_1999_NONVAL_70";"Kerkuil";"Kwetsbaar";"VU";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Bucerotiformes";"Upupidae";"Upupa";"epops";"Upupa epops";"Upupa epops";"INBO_RL_BIR_1999_NONVAL_71";"Hop";"Uitgestorven in Vlaanderen";"RE";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Passeriformes";"Prunellidae";"Anthus";"trivialis";"Anthus trivialis";"Anthus trivialis";"INBO_RL_BIR_1999_NONVAL_8";"Boompieper";"Achteruitgaand";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"BreedingBirds";"Animalia";"Chordata";"Aves";"Strigiformes";"Strigidae";"Asio";"flammeus";"Asio flammeus";"Asio flammeus";"INBO_RL_BIR_1999_NONVAL_9";"Velduil";"Zeldzaam";"NT";"LC";"ExpertJudgement";1999.00;"DevosAnselin_1999"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Abax";"ater";"Abax ater";"Abax ater ";"INBO_RL_CAR_1995_NONVAL_1";"Gewone breedborst";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Acupalpus";"meridianus";"Acupalpus meridianus";"Acupalpus meridianus ";"INBO_RL_CAR_1995_NONVAL_10";"Akkerbontloper";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"doris";"Bembidion doris";"Bembidion doris ";"INBO_RL_CAR_1995_NONVAL_100";"Groefkoppriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"elongatum";"Bembidion elongatum";"Bembidion elongatum ";"INBO_RL_CAR_1995_NONVAL_101";"Kleine smalnekpriemkever";"Met uitsterven bedreigd";"CR";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"ephippium";"Bembidion ephippium";"Bembidion ephippium ";"INBO_RL_CAR_1995_NONVAL_102";"Gele kwelderpriemkever";"Kwetsbaar";"VU";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"femoratum";"Bembidion femoratum";"Bembidion femoratum ";"INBO_RL_CAR_1995_NONVAL_103";"Bleke priemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"fluviatile";"Bembidion fluviatile";"Bembidion fluviatile ";"INBO_RL_CAR_1995_NONVAL_104";"Rivierpriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"fumigatum";"Bembidion fumigatum";"Bembidion fumigatum ";"INBO_RL_CAR_1995_NONVAL_105";"Berookte priemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"genei";"Bembidion genei";"Bembidion genei ";"INBO_RL_CAR_1995_NONVAL_106";"Gladde viervlekpriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"gilvipes";"Bembidion gilvipes";"Bembidion gilvipes ";"INBO_RL_CAR_1995_NONVAL_107";"Geelpootpriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"guttula";"Bembidion guttula";"Bembidion guttula ";"INBO_RL_CAR_1995_NONVAL_108";"Weidepriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"harpaloides";"Bembidion harpaloides";"Bembidion harpaloides ";"INBO_RL_CAR_1995_NONVAL_109";"Schorspriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Acupalpus";"parvulus";"Acupalpus parvulus";"Acupalpus parvulus ";"INBO_RL_CAR_1995_NONVAL_11";"Rietbontloper";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"humerale";"Bembidion humerale";"Bembidion humerale ";"INBO_RL_CAR_1995_NONVAL_110";"Schoudervlekpriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"iricolor";"Bembidion iricolor";"Bembidion iricolor ";"INBO_RL_CAR_1995_NONVAL_111";"Iriserende priemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"lampros";"Bembidion lampros";"Bembidion lampros ";"INBO_RL_CAR_1995_NONVAL_112";"Glanspriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"laterale";"Bembidion laterale";"Bembidion laterale ";"INBO_RL_CAR_1995_NONVAL_113";"Strandpriemkever";"Waarschijnlijk bedreigd";"DD";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"litorale";"Bembidion litorale";"Bembidion litorale ";"INBO_RL_CAR_1995_NONVAL_114";"Oeverpriemkever";"Bedreigd";"EN";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"lunatum";"Bembidion lunatum";"Bembidion lunatum ";"INBO_RL_CAR_1995_NONVAL_115";"Grote maanvlekpriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"lunulatum";"Bembidion lunulatum";"Bembidion lunulatum ";"INBO_RL_CAR_1995_NONVAL_116";"Kleine maanvlekpriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"mannerheimi";"Bembidion mannerheimi";"Bembidion mannerheimi";"INBO_RL_CAR_1995_NONVAL_117";"Moerasbospriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"maritimum";"Bembidion maritimum";"Bembidion maritimum ";"INBO_RL_CAR_1995_NONVAL_118";"Brakwaterpriemkever";"Bedreigd";"EN";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"milleri";"Bembidion milleri";"Bembidion milleri ";"INBO_RL_CAR_1995_NONVAL_119";"Kleine leempriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Acupalpus";"transversalis";"Acupalpus transversalis";"Acupalpus transversalis ";"INBO_RL_CAR_1995_NONVAL_12";"Rivierbontloper";"Niet geëvalueerd";"NE";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"minimum";"Bembidion minimum";"Bembidion minimum ";"INBO_RL_CAR_1995_NONVAL_120";"Kwelderpriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"monticola";"Bembidion monticola";"Bembidion monticola ";"INBO_RL_CAR_1995_NONVAL_121";"Bergpriemkever";"Uitgestorven in Vlaanderen";"RE";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"nigricorne";"Bembidion nigricorne";"Bembidion nigricorne ";"INBO_RL_CAR_1995_NONVAL_122";"Heidepriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"normannum";"Bembidion normannum";"Bembidion normannum ";"INBO_RL_CAR_1995_NONVAL_123";"Slanke kwelderpriemkever";"Kwetsbaar";"VU";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"obliquum";"Bembidion obliquum";"Bembidion obliquum ";"INBO_RL_CAR_1995_NONVAL_124";"Donkere venpriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"obtusum";"Bembidion obtusum";"Bembidion obtusum ";"INBO_RL_CAR_1995_NONVAL_125";"Akkerpriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"octomaculatum";"Bembidion octomaculatum";"Bembidion octomaculatum ";"INBO_RL_CAR_1995_NONVAL_126";"Achtvlekpriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"pallidipenne";"Bembidion pallidipenne";"Bembidion pallidipenne ";"INBO_RL_CAR_1995_NONVAL_127";"Duinpriemkever";"Met uitsterven bedreigd";"CR";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"prasinum";"Bembidion prasinum";"Bembidion prasinum ";"INBO_RL_CAR_1995_NONVAL_128";"Platte priemkever";"Niet geëvalueerd";"NE";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"properans";"Bembidion properans";"Bembidion properans ";"INBO_RL_CAR_1995_NONVAL_129";"Puntglanspriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Aepus";"marinus";"Aepus marinus";"Aepus marinus ";"INBO_RL_CAR_1995_NONVAL_13";"Zeeklifloper";"Uitgestorven in Vlaanderen";"RE";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"punctulatum";"Bembidion punctulatum";"Bembidion punctulatum ";"INBO_RL_CAR_1995_NONVAL_130";"Gepuncteerde priemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"quadrimaculatum";"Bembidion quadrimaculatum";"Bembidion quadrimaculatum ";"INBO_RL_CAR_1995_NONVAL_131";"Viervlekpriemkever";"Momenteel niet bedreigd";"LC";"";"Regional";1995.00;"Desender_etal_1995"
"CarabidBeetles";"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"quadripustulatum";"Bembidion quadripustulatum";"Bembidion quadripustulatum ";"INBO_RL_CAR_1995_NONVAL_132";"Grote vierpuntpriemkever";"Zeldzaam";"NT";"";"Regional";1995.00;"Desender_etal_1995"
